cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:trich	ATTRIBUTE_condition:GNPSGROUP:control	ATTRIBUTE_condition:GNPSGROUP:nan	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_1	ATTRIBUTE_condition_detailed:GNPSGROUP:control	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_2	ATTRIBUTE_condition_detailed:GNPSGROUP:nan
6365	926.5877192524612	10.400946	318563948.75	258378827.0		297565830.0	258378827.0	339562067.5	
6366	567.4454910469881	10.401744	9594551.5625	7969200.175		9802869.125	7969200.175	9386234.0	
6367	756.55563969768	10.389493	4509947.5	0.0		5690243.25	0.0	3329651.75	
6368	307.2286840872875	10.403308	10516202.875	7897620.5		9533387.25	7897620.5	11499018.5	
6369	585.4545738043493	10.403745	61598649.5	51496146.5		56734285.0	51496146.5	66463014.0	
6370	307.2273978446474	10.400243	6765324.25	901112.625		7020320.0	901112.625	6510328.5	
6371	585.4524017372463	10.400527	54544235.0	4731550.5		72079545.0	4731550.5	37008925.0	
6372	926.5840250978728	10.400243	201449952.5	23672765.0		211392400.0	23672765.0	191507505.0	
6373	931.538969862023	10.400243	195578545.0	39238475.0		203484555.0	39238475.0	187672535.0	
6374	947.5135910246676	10.400243	19845474.5	4111062.5		20614122.0	4111062.5	19076827.0	
6375	954.615797342457	10.40156	13967752.75	1945910.625		14546955.5	1945910.625	13388550.0	
6376	144.9830317909713	10.430689	19071876.0	19553963.5		19328762.0	19553963.5	18814990.0	
6377	736.5039018484161	10.404155	5562095.1875	3929466.8		4579158.25	3929466.8	6545032.125	
6378	796.5538230861324	10.406175	3286483.3875	3612149.125		3275136.125	3612149.125	3297830.6500000004	
6379	736.500649341851	10.404197	3694695.9375	1071029.625		4421928.5	1071029.625	2967463.375	
6380	764.534746074349	10.405206	3156435.375	1633985.15		3052685.35	1633985.15	3260185.4	
6381	741.4595508514353	10.407261	12374131.8125	9414736.75		9760449.25	9414736.75	14987814.375	
6382	757.4336428193077	10.406261	2093994.55	1714153.325		1668076.9249999998	1714153.325	2519912.175	
6383	700.5620057590932	10.407783	1887515.6124999998	1992128.7		1931213.3	1992128.7	1843817.925	
6384	557.4242298556514	10.409244	3543819.175	3315711.375		2978679.425	3315711.375	4108958.925	
6385	741.4563154631529	10.406829	7694734.0	4399280.0		8724799.75	4399280.0	6664668.25	
6386	557.4212619464578	10.408162	1914030.925	467334.0		2267454.0	467334.0	1560607.85	
6387	700.5588172211109	10.409415	1602997.5375	675370.45		1987145.025	675370.45	1218850.05	
6388	841.5658459839294	10.412357	1906643.1875	824445.85		2497700.725	824445.85	1315585.65	
6389	796.550698244758	10.407414	2438255.275	1064237.3		3127054.625	1064237.3	1749455.925	
6390	313.2758816534193	10.416845	2304121.25	3879754.75		2960984.3	3879754.75	1647258.2000000002	
6391	521.3869360114605	10.418676	2565442.9000000004	3715405.0650000004		2895720.025	3715405.0650000004	2235165.775	
6392	556.4221224267118	10.418438	3783983.675	6264303.25		5006242.375	6264303.25	2561724.975	
6393	964.6267346298724	10.41378	1997125.2999999998	3324113.75		2052762.875	3324113.75	1941487.7249999999	
6394	561.3795675462364	10.424178	14004119.5625	15339463.25		12833606.25	15339463.25	15174632.875	
6395	584.45437711431	10.420446	6387373.3125	11440528.5		9145622.625	11440528.5	3629124.0	
6396	577.3528197398748	10.445589	4336654.95	5789643.525		3977706.375	5789643.525	4695603.525	
6397	656.537057034109	10.430552	1038650.85	0.0		655773.5	0.0	1421528.2	
6398	807.5268262630451	10.432295	3918669.45	2026886.2		3273487.3000000003	2026886.2	4563851.6	
6399	656.5322131714486	10.43263	1203905.9375	618428.0		1169677.75	618428.0	1238134.125	
6400	807.5231874721048	10.421753	2732444.5875	1129218.335		2881928.7	1129218.335	2582960.475	
6401	656.5345235532819	10.432348	2236199.325	2562285.9749999996		1875037.225	2562285.9749999996	2597361.425	
6402	593.6011999822916	10.351491	3479507.15	3826685.875		2794595.675	3826685.875	4164418.625	
6403	556.4194741759833	10.434519	1962306.2125000001	0.0		1557964.075	0.0	2366648.35	
6404	563.3948872101258	10.440409	5616860.5875	9807986.5		7324629.375	9807986.5	3909091.8	
6405	629.4065122719954	10.444505	1479994.7125	550432.425		1199163.075	550432.425	1760826.35	
6406	172.11638996877585	10.384438	6804206.0625	7307967.125		6798680.5	7307967.125	6809731.625	
6407	409.18572578825166	10.3596115	8608616.125	9461974.25		8223196.0	9461974.25	8994036.25	
6408	558.4397731435761	10.443945	1525864.6	2369701.7		1841716.15	2369701.7	1210013.05	
6409	561.3776220883248	10.4611845	11472020.6875	1495714.375		16063071.125	1495714.375	6880970.25	
6410	586.4713108148819	10.442777	1355955.875	2957717.0		2095106.625	2957717.0	616805.125	
6411	855.5880169239812	10.445409	2830853.0375	2967373.225		3251393.575	2967373.225	2410312.5	
6412	855.5863032457904	10.439726	3376972.175	2760962.825		3335016.65	2760962.825	3418927.7	
6413	855.5835675424314	10.41868	2086811.0125	671349.875		1831040.75	671349.875	2342581.275	
6414	153.11460925634225	10.454011	2242071.175	2794959.05		1785813.275	2794959.05	2698329.075	
6415	831.5273187699758	10.454608	4040190.9125	2503446.625		3919779.125	2503446.625	4160602.7	
6416	595.4216419471489	10.453248	6585646.375	13616767.5		8024635.95	13616767.5	5146656.8	
6417	126.10363323099894	10.459925	1363246.0875	2234483.3		1008566.8250000001	2234483.3	1717925.35	
6418	595.4193317889655	10.446259	4200353.925	191041.325		4846772.35	191041.325	3553935.5	
6419	611.3944321182371	10.451835	1000686.87	2743636.0		1550862.775	2743636.0	450510.965	
6420	612.5093445693411	10.455283	1734381.9249999998	1821421.45		1740591.375	1821421.45	1728172.475	
6421	612.5062144537802	10.456003	1148739.025	634786.7		1119631.0	634786.7	1177847.05	
6422	618.4984649962965	10.4558735	1875385.625	4383546.075		2856605.525	4383546.075	894165.725	
6423	618.4960470191326	10.448767	1390141.675	0.0		1589862.925	0.0	1190420.425	
6424	831.5240041445561	10.416785	3098390.125	658967.425		3850247.75	658967.425	2346532.5	
6425	577.3506419074417	10.463994	2083329.975	422219.025		2860330.5	422219.025	1306329.45	
6426	953.5885581685934	10.513062	1738060.525	2266909.325		1576295.7499999998	2266909.325	1899825.3	
6427	593.4065970806698	10.46909	909179.3437499999	2137948.375		1343240.0125	2137948.375	475118.675	
6428	415.0437115550818	10.490763	1829997.1625	1028224.375		1809258.325	1028224.375	1850736.0	
6429	568.482007686365	10.478404	1650884.5125000002	1828233.425		1607751.625	1828233.425	1694017.4	
6430	967.5792346143024	10.510016	1910877.6624999999	3086052.675		2520555.4	3086052.675	1301199.925	
6431	568.4794587088377	10.479646	1153431.45	563380.55		1223271.1	563380.55	1083591.8	
6432	568.4294852732066	10.470159	3578088.3125	4671858.95		3245351.25	4671858.95	3910825.375	
6433	568.4279271872425	10.445893	3676977.1875	4411244.7		3591068.625	4411244.7	3762885.75	
6434	665.4417730673808	10.483431	147357.5625	1007697.5		0.0	1007697.5	294715.125	
6435	788.5496153589271	10.483688	2132547.355	4321364.575		2584217.975	4321364.575	1680876.7349999999	
6436	577.3537460082806	10.491313	4145664.4125	8575770.25		5380039.75	8575770.25	2911289.075	
6437	607.2969116576791	10.484477	1696873.15	2181314.675		1813187.85	2181314.675	1580558.4500000002	
6438	607.2939894114438	10.491369	939841.3875	1621144.125		933513.6499999999	1621144.125	946169.125	
6439	561.3797633173651	10.493017	22511794.0	43859624.5		27555077.5	43859624.5	17468510.5	
6440	610.1878554024325	10.490565	10721492.5	13354323.5		8999156.25	13354323.5	12443828.75	
6441	556.4223492740923	10.439025	2703710.65	3877129.825		3694571.075	3877129.825	1712850.225	
6442	561.3777921634668	10.48291	18095358.25	1569427.5		22574281.5	1569427.5	13616435.0	
6443	807.5269152038478	10.467841	3550667.1375	2728161.175		3210872.575	2728161.175	3890461.6999999997	
6444	584.4239459892664	10.497924	2344782.0	2139582.55		2188482.2	2139582.55	2501081.8	
6445	813.5172221760141	10.499558	13987462.125	7564823.25		10466217.5	7564823.25	17508706.75	
6446	124.087894226507	10.522157	6825074.125	7244331.25		6219659.5	7244331.25	7430488.75	
6447	829.493514113023	10.502587	2012330.0125000002	1269732.275		1693095.475	1269732.275	2331564.55	
6448	953.590763468304	10.537199	2493125.3	2926779.175		3153710.575	2926779.175	1832540.0250000004	
6449	808.5625720798043	10.501677	2869509.7375	680683.7		2493727.1	680683.7	3245292.375	
6450	829.4915127690072	10.50572	2427874.925	955660.4		2317470.325	955660.4	2538279.5250000004	
6451	808.5649339464308	10.503734	2225529.0	1102572.6		2084458.275	1102572.6	2366599.725	
6452	610.1856715314724	10.496372	5868293.5	3124650.0		5742896.0	3124650.0	5993691.0	
6453	415.044554529157	10.501356	3252418.35	4108948.375		3826515.0	4108948.375	2678321.7	
6454	693.4599111218583	10.524084	1846271.5875	2493793.925		2061527.125	2493793.925	1631016.0499999998	
6455	589.4865821559727	10.528353	748045.2424999999	1331855.1249999998		831766.885	1331855.1249999998	664323.6	
6456	691.5153648957789	10.537287	1861994.3375000001	1908221.075		2526573.725	1908221.075	1197414.95	
6457	691.5166034218952	10.536434	1636755.5	2115165.6375		1771571.0	2115165.6375	1501940.0	
6458	813.5144686069057	10.546196	11685886.5625	6867519.925		14736354.0	6867519.925	8635419.125	
6459	663.4543838367374	10.593374	3153603.625	3944426.0		2572553.75	3944426.0	3734653.5	
6460	772.5517843086111	10.5457	819099.0249999999	1442029.75		1048511.6	1442029.75	589686.45	
6461	665.5011322635055	10.545001	12261369.5	11944051.875		12068001.75	11944051.875	12454737.25	
6462	146.98104586613687	10.575845	9034436.9375	9480698.75		8897501.875	9480698.75	9171372.0	
6463	665.4978256459617	10.551791	8890318.3	514001.5		8581101.75	514001.5	9199534.85	
6464	681.4732079109757	10.541746	1292251.4625	1164008.2750000001		1284487.0	1164008.2750000001	1300015.925	
6465	688.576381354979	10.545003	2310065.8	2060298.1500000001		2306827.55	2060298.1500000001	2313304.05	
6466	688.5753092735157	10.541342	2538096.45	2208559.875		2877295.8	2208559.875	2198897.1	
6467	226.95194483902577	10.591983	3675579.875	4298863.5		3665564.25	4298863.5	3685595.5	
6468	571.3990692453322	10.550739	158358.675	1744144.3		0.0	1744144.3	316717.35	
6469	430.38171963056647	10.558451	4558286.7375	1539154.25		4354645.975	1539154.25	4761927.5	
6470	448.3927249614588	10.550277	1499982.4375	704158.0		1398342.575	704158.0	1601622.3	
6471	430.3837153843048	10.550363	7186961.75	8193635.75		7571273.125	8193635.75	6802650.375	
6472	448.3946494496892	10.550898	2418913.25	2994771.625		2532210.2	2994771.625	2305616.3	
6473	144.9829311728892	10.570365	19369910.25	20707501.0		19245579.5	20707501.0	19494241.0	
6474	951.5860302023464	10.554652	8905799.3125	11530474.375		9164326.25	11530474.375	8647272.375	
6475	946.6297026882304	10.555	5536557.1625	4820543.875		6146326.125	4820543.875	4926788.2	
6476	951.584011319842	10.555956	11563988.1875	10911494.625		12348449.625	10911494.625	10779526.75	
6477	715.4773461386617	10.572212	210879.325	977996.55		0.0	977996.55	421758.65	
6478	767.4762038159598	10.572548	2024850.2937500002	907320.5625		1772865.6875	907320.5625	2276834.9	
6479	767.4725611933375	10.588175	1216704.1625	0.0		1127687.0	0.0	1305721.325	
6480	582.4096757298815	10.570156	2551781.85	1911206.2		2225377.625	1911206.2	2878186.075	
6481	706.5281557384296	10.579791	249905.3	1442120.0		0.0	1442120.0	499810.6	
6482	683.4514558153568	10.579791	211815.9875	1302644.5		0.0	1302644.5	423631.975	
6483	643.2908801974539	10.587046	512604.89375	2564467.25		305976.025	2564467.25	719233.7625	
6484	621.3085737638214	10.590927	3521375.2125	10766506.0		1957783.05	10766506.0	5084967.375	
6485	621.3111699676891	10.588684	4945503.775	1364910.625		2316257.375	1364910.625	7574750.175	
6486	708.5150152886126	10.588505	5385128.3125	5672032.125		5275047.5	5672032.125	5495209.125	
6487	126.10325140590082	10.602091	2431135.5	3102336.2		2501048.2	3102336.2	2361222.8	
6488	153.1142426692623	10.59926	2653486.2750000004	3698328.025		2389734.25	3698328.025	2917238.3	
6489	151.09846813888407	10.61302	2249162.8	2390403.875		2071065.25	2390403.875	2427260.35	
6490	163.09846233802577	10.618466	2699433.4375	2602722.325		2559883.95	2602722.325	2838982.925	
6491	708.5123835573854	10.61584	5492215.4375	5614619.875		5371175.5	5614619.875	5613255.375	
6492	663.4843745765617	10.640733	2324191.7375	1630665.05		2517728.55	1630665.05	2130654.925	
6493	565.567115824473	10.666256	3268009.9875	3510545.25		3268830.625	3510545.25	3267189.35	
6494	945.5550922298454	10.62091	4978771.625	2688087.475		4918021.45	2688087.475	5039521.8	
6495	940.5984651050836	10.621666	3483139.4125	1781752.3		3481352.075	1781752.3	3484926.75	
6496	415.0438290479194	10.602913	3797134.9625	4065433.625		3716918.325	4065433.625	3877351.5999999996	
6497	755.4705759661285	10.628037	11131329.475	5061816.55		10971029.75	5061816.55	11291629.2	
6498	750.5150757864191	10.628007	3325675.575	1257219.49		3361684.7	1257219.49	3289666.45	
6499	575.3914404643338	10.629594	1110532.885	2066377.5749999997		1319681.92	2066377.5749999997	901383.85	
6500	764.5312434349485	10.631153	15133718.625	16150900.875		15501817.0	16150900.875	14765620.25	
6501	785.4599862797556	10.631153	6117935.025	7049093.175		6126145.925	7049093.175	6109724.125	
6502	792.5617071321248	10.631599	4763645.3125	5047983.375		4806845.8	5047983.375	4720444.825	
6503	507.3667177950746	10.633814	3267467.2125	5039320.875		3764947.275	5039320.875	2769987.1500000004	
6504	769.4860331007396	10.639225	32123553.0	37595357.75		32893497.5	37595357.75	31353608.5	
6505	130.15955712355478	10.620317	31095381.0	33803129.5		31167130.5	33803129.5	31023631.5	
6506	146.98082717717034	10.647961	8999468.625	9393226.0		8960844.75	9393226.0	9038092.5	
6507	668.6194969312202	10.655377	4726961.6875	5001333.875		4753375.75	5001333.875	4700547.625	
6508	144.9826003532002	10.657108	19690499.0	20607470.5		19596462.5	20607470.5	19784535.5	
6509	680.5982060309717	10.662652	1194295.9125	178631.925		1195135.875	178631.925	1193455.9500000002	
6510	124.0873592692826	10.694401	10556395.4375	5306055.5		10460234.875	5306055.5	10652556.0	
6511	803.5622451243217	10.663633	2083161.9	1578476.0		720379.875	1578476.0	3445943.925	
6512	807.522257736152	10.64401	709898.4812500001	2611351.4		1038917.75	2611351.4	380879.2125	
6513	663.4846809005574	10.66249	2593549.025	1630665.05		2728066.8	1630665.05	2459031.25	
6514	153.11374543604637	10.675002	3209042.3125	2158532.7		3083294.2	2158532.7	3334790.425	
6515	966.636125846027	10.671641	805041.5325	2606514.75		1452424.175	2606514.75	157658.89	
6516	226.95216747602365	10.6623535	3892076.8375000004	4581268.125		3838630.4000000004	4581268.125	3945523.2750000004	
6517	126.10292119900151	10.678112	2372300.775	837372.625		2139207.675	837372.625	2605393.875	
6518	939.5040036874078	10.682624	6313652.025	3377672.35		8229164.375	3377672.35	4398139.675	
6519	805.5071143910719	10.675554	483288.64999999997	1472935.7349999999		469205.9	1472935.7349999999	497371.39999999997	
6520	883.5384870112932	10.682219	1812071.8125	2044415.775		1163218.125	2044415.775	2460925.5	
6521	971.5952637551644	10.675217	2331132.6875	5210081.5		3329317.325	5210081.5	1332948.0499999998	
6522	725.4598024348006	10.676649	0.0	1355378.0		0.0	1355378.0	0.0	
6523	1051.6709162368977	10.674103	656358.875	1986923.625		746748.8	1986923.625	565968.95	
6524	750.5882505259965	10.679016	0.0	0.0		0.0	0.0	0.0	
6525	769.485702653914	10.654478	20198353.9375	31755622.0		7414782.875	31755622.0	32981925.0	
6526	756.5544936214296	10.684414	4025647.3125	2614544.525		3066970.5	2614544.525	4984324.125	
6527	1013.6157732641572	10.685853	8674403.7875	210306.1		9461891.75	210306.1	7886915.825	
6528	1007.7207364660562	10.682835	2160076.575	904072.875		1540540.7999999998	904072.875	2779612.3499999996	
6529	151.09806537067342	10.715676	2937828.875	986385.3		3746824.7	986385.3	2128833.05	
6530	1013.602602677752	10.755778	625003.9075	3138676.0		684719.525	3138676.0	565288.29	
6531	995.6063334640436	10.685849	3538584.7	2985964.45		3658948.3499999996	2985964.45	3418221.05	
6532	758.5700081912531	10.6855345	4826601.762499999	3135419.475		4068448.65	3135419.475	5584754.875	
6533	1013.616169938927	10.685925	8881602.625	5770871.75		9171885.875	5770871.75	8591319.375	
6534	901.547934154803	10.686626	54071213.625	27779808.25		70228409.0	27779808.25	37914018.25	
6535	756.5540700070533	10.6866255	4056681.7125	2781435.4250000003		3158908.0	2781435.4250000003	4954455.425	
6536	559.5189720240177	10.68768	3654788.45	3968595.875		3785613.3	3968595.875	3523963.5999999996	
6537	923.5296718223008	10.687534	49289634.375	25177265.25		66164563.5	25177265.25	32414705.25	
6538	931.5582645640964	10.702238	4441009.5625	3294693.0		3412265.375	3294693.0	5469753.75	
6539	605.2404727871694	10.686192	2575850.43	1434057.2974999999		3333089.8	1434057.2974999999	1818611.0599999998	
6540	917.5827987954816	10.689383	1088156.5	447420.75		2176313.0	447420.75	0.0	
6541	997.6228714831416	10.688949	11397708.25	19862031.125		11016903.375	19862031.125	11778513.125	
6542	793.5240005461309	10.68928	8078810.475	5159783.625		6113144.0	5159783.625	10044476.95	
6543	883.5372593788356	10.689298	4433087.1625	2237372.075		5751964.275	2237372.075	3114210.05	
6544	777.5489025728243	10.689722	67003747.5	42550410.5		51971026.5	42550410.5	82036468.5	
6545	992.6660985059564	10.688056	1368507.425	2331106.135		1247769.15	2331106.135	1489245.7000000002	
6546	951.5772116795893	10.690275	10421960.9375	8494028.5		10789007.375	8494028.5	10054914.5	
6547	623.2510630325567	10.691914	1762106.4625	837324.6849999999		2296647.85	837324.6849999999	1227565.075	
6548	917.5835192220036	10.704183	1136504.85	0.0		2273009.7	0.0	0.0	
6549	669.471120998996	10.741017	1656973.775	2499233.775		1821859.25	2499233.775	1492088.3	
6550	767.4709469128818	10.693816	9016803.625	4626731.325		9265228.45	4626731.325	8768378.8	
6551	939.5033465841192	10.689303	6359743.8375	3309885.0		8202835.175	3309885.0	4516652.5	
6552	833.538135352953	10.6960335	7572575.15	7428283.235		9767194.5	7428283.235	5377955.8	
6553	313.27408344023024	10.696297	2691286.1825	2014193.35		2141928.64	2014193.35	3240643.725	
6554	575.5046094931192	10.6961	3055600.0625	1752422.1150000002		2383749.85	1752422.1150000002	3727450.2750000004	
6555	163.09812429358658	10.731328	2897198.9250000003	1158601.5		3584006.1500000004	1158601.5	2210391.7	
6556	772.5938281735829	10.697685	6754189.625	4368200.25		5354992.5	4368200.25	8153386.75	
6557	337.2741335760851	10.6999	2368623.5	1632866.0625		1813114.25	1632866.0625	2924132.75	
6558	531.4096569308053	10.703008	2238466.3625	2498733.5		2283387.1	2498733.5	2193545.625	
6559	351.26856355649375	10.703563	7090668.3375	7661874.875		7144868.375	7661874.875	7036468.3	
6560	531.408621296604	10.706865	2241959.825	2632681.825		2277249.5	2632681.825	2206670.15	
