CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3081	7051	-116.084	0.000	0.7583	0.7344	1
3081	7052	-376.297	0.000	0.7390	0.5428	1
3082	3114	-72.023	0.000	0.7074	0.5885	1
3082	3116	-0.001	0.000	0.9295	0.8985	1
3082	3118	-72.021	0.000	0.7068	0.5971	1
3082	3130	0.000	0.000	0.9246	0.8916	1
3082	3453	26.014	0.000	0.8515	0.7301	1
3082	3455	26.016	0.000	0.8328	0.7014	1
3082	3501	28.030	0.000	0.8253	0.7051	1
3082	3505	-7.991	0.000	0.7061	0.7052	1
3082	3511	28.031	0.000	0.8211	0.7051	1
3082	3514	10.021	0.000	0.7233	0.6242	1
3082	3524	-72.020	0.000	0.7325	0.6208	1
3082	3541	-72.022	0.000	0.7182	0.6096	1
3082	3571	-72.023	0.000	0.7080	0.5929	1
3082	3789	-12.002	0.000	0.7877	0.7081	1
3082	3850	-72.023	0.000	0.7024	0.5846	1
3082	3872	-72.023	0.000	0.7165	0.6071	1
3082	3919	-90.036	0.000	0.7280	0.6194	1
3082	3932	-72.023	0.000	0.7064	0.6051	1
3082	3933	-90.034	0.000	0.7881	0.6912	1
3082	3995	-90.034	0.000	0.7001	0.5632	1
3082	3999	-12.002	0.000	0.7951	0.7603	1
3082	4009	-2.017	0.000	0.8061	0.8329	1
3082	4080	-12.002	0.000	0.7629	0.7091	1
3082	4099	-40.033	0.000	0.7012	0.6400	1
3082	4163	-72.023	0.000	0.7194	0.6165	1
3082	4246	-134.058	0.000	0.7101	0.6634	1
3082	4298	-60.059	0.000	0.7175	0.7046	1
3082	4322	-72.023	0.000	0.7103	0.6115	1
3082	4378	-40.033	0.000	0.7306	0.6347	1
3082	4531	-2.017	0.000	0.8816	0.8412	1
3082	4649	-60.059	0.000	0.7145	0.6865	1
3082	4723	-114.072	0.000	0.7035	0.5915	1
3082	4973	-15.999	0.000	0.7781	0.7311	1
3082	4976	-15.996	0.000	0.7900	0.7528	1
3082	5037	-2.017	0.000	0.8257	0.7808	1
3082	5040	-2.019	0.000	0.8310	0.8431	1
3082	5072	40.065	0.000	0.7045	0.5623	1
3082	5076	40.066	0.000	0.7817	0.6614	1
3082	5780	40.065	0.000	0.8265	0.7361	1
3082	5829	40.065	0.000	0.8467	0.7361	1
3082	5883	40.065	0.000	0.8210	0.7361	1
3082	5886	40.066	0.000	0.8283	0.7361	1
3082	6639	-12.001	0.000	0.7820	0.7385	1
3083	3125	-0.004	0.000	0.8384	0.7130	1
3083	3131	-0.000	0.000	0.8074	0.6669	1
3083	5375	-336.272	0.000	0.8394	0.7092	1
3083	5927	-202.250	0.000	0.8614	0.7314	1
3084	3115	-0.004	0.000	0.8542	0.6595	1
3084	3149	84.054	0.000	0.8223	0.6663	1
3084	3161	84.057	0.000	0.8205	0.6674	1
3084	6565	-152.233	0.000	0.7540	0.4084	1
3085	3135	-34.005	0.000	0.7107	0.5642	1
3085	3286	-28.031	0.000	0.7328	0.6532	1
3085	4767	-52.104	0.000	0.8132	0.6255	1
3085	4769	208.111	0.000	0.8013	0.5530	1
3085	4773	-52.108	0.000	0.7946	0.6063	1
3085	5587	-80.138	0.000	0.7359	0.6665	1
3086	3155	-13.978	0.000	0.8316	0.7376	1
3086	3167	-30.047	0.000	0.8029	0.7430	1
3086	3176	27.995	0.000	0.8318	0.7062	1
3086	3229	-44.026	0.000	0.8732	0.7464	1
3086	3253	-15.995	0.000	0.8100	0.6493	1
3086	3265	27.995	0.000	0.8306	0.7343	1
3086	3281	2.016	0.000	0.7503	0.6114	1
3086	3289	-46.042	0.000	0.7438	0.6414	1
3086	3350	-28.031	0.000	0.8434	0.7109	1
3086	3358	2.016	0.000	0.8248	0.7663	1
3086	3402	-28.031	0.000	0.9211	0.8450	1
3086	4060	-110.111	0.000	0.7272	0.6908	1
3086	4521	-52.103	0.000	0.8361	0.7216	1
3086	4699	-52.102	0.000	0.8219	0.7002	1
3086	4958	-50.088	0.000	0.7465	0.6596	1
3086	4991	-80.143	0.000	0.8061	0.6813	1
3086	4996	-80.135	0.000	0.8304	0.7425	1
3086	5025	-80.135	0.000	0.7989	0.6993	1
3086	5030	-80.140	0.000	0.7886	0.6723	1
3086	5036	-22.094	0.000	0.7284	0.5731	1
