CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2115	2279	-40.942	0.000	0.8160	0.6177	1
2115	2414	-40.942	0.000	0.7739	0.5597	1
2115	2415	-22.932	0.000	0.7434	0.5712	1
2115	2823	-84.057	0.000	0.7496	0.6002	1
2117	2131	-2.016	0.000	0.7260	0.7435	1
2117	2413	0.000	0.000	0.8390	0.8801	1
2119	2128	-2.016	0.000	0.7057	0.6649	1
2119	2279	-86.000	0.000	0.7500	0.5263	1
2119	2414	-86.000	0.000	0.8315	0.6657	1
2119	2415	-67.990	0.000	0.8194	0.6098	1
2121	2231	27.995	0.000	0.7797	0.5598	1
2121	2234	-0.000	0.000	0.9644	0.8927	1
2121	2343	0.000	0.000	0.7994	0.6895	1
2121	2344	27.995	0.000	0.7752	0.5598	1
2121	2519	-0.149	0.000	0.8156	0.6919	1
2121	2566	0.000	0.000	0.7173	0.6049	1
2121	2575	27.995	0.000	0.7783	0.5598	1
2121	2585	-0.149	0.000	0.8318	0.7239	1
2121	2699	27.995	0.000	0.7707	0.5598	1
2121	2732	0.000	0.000	0.9235	0.7745	1
2121	2776	0.001	0.000	0.7340	0.5513	1
2121	2813	-0.149	0.000	0.7369	0.5070	1
2121	2837	27.995	0.000	0.7698	0.5598	1
2121	2858	27.996	0.000	0.7723	0.5845	1
2121	2859	0.001	0.000	0.9576	0.8714	1
2121	2942	27.995	0.000	0.7644	0.5845	1
2121	3010	27.996	0.000	0.7311	0.5395	1
2121	3011	0.001	0.000	0.9524	0.8625	1
2121	3055	-0.000	0.000	0.9135	0.7941	1
2121	3058	27.995	0.000	0.7569	0.5395	1
2121	3096	0.001	0.000	0.8506	0.7470	1
2121	3127	-0.171	0.000	0.7003	0.5741	1
2121	3164	-0.000	0.000	0.8171	0.6782	1
2121	3202	27.995	0.000	0.7753	0.5598	1
2121	3232	27.995	0.000	0.7594	0.5315	1
2121	3248	0.001	0.000	0.9499	0.8756	1
2121	3323	27.995	0.000	0.7314	0.5832	1
2121	3341	-0.000	0.000	0.9448	0.8250	1
2121	3385	27.995	0.000	0.7770	0.5561	1
2121	3398	-0.000	0.000	0.9425	0.8209	1
2121	3446	-0.000	0.000	0.9369	0.7925	1
2121	3448	27.995	0.000	0.7579	0.5315	1
2121	3532	27.995	0.000	0.7233	0.5832	1
2121	3537	-0.000	0.000	0.9402	0.8014	1
2121	3601	-0.000	0.000	0.9439	0.8307	1
2121	3606	27.995	0.000	0.7957	0.6116	1
2121	3669	27.995	0.000	0.7957	0.6116	1
2121	3670	0.001	0.000	0.9311	0.8137	1
2121	3671	-0.001	0.000	0.9377	0.7850	1
2121	3678	27.994	0.000	0.7900	0.5832	1
2121	3679	-0.000	0.000	0.9298	0.7793	1
2121	3733	-0.001	0.000	0.9431	0.8250	1
2121	3741	27.994	0.000	0.7992	0.6116	1
2121	3769	-0.001	0.000	0.9519	0.8714	1
2121	3823	27.994	0.000	0.7388	0.5148	1
2121	3824	-0.001	0.000	0.9544	0.8676	1
2121	3845	-0.001	0.000	0.9450	0.8711	1
2121	3890	27.994	0.000	0.8059	0.6362	1
2121	3922	27.994	0.000	0.8002	0.6116	1
2121	3924	-0.001	0.000	0.9417	0.8256	1
2121	3972	-0.001	0.000	0.9274	0.7717	1
2121	3973	27.994	0.000	0.7986	0.6116	1
2121	4033	27.994	0.000	0.7923	0.6116	1
2121	4078	27.994	0.000	0.8085	0.6116	1
2121	4088	-0.001	0.000	0.9391	0.8189	1
2121	4129	-0.001	0.000	0.9266	0.8213	1
2121	4207	27.995	0.000	0.8461	0.7263	1
2121	4208	-0.000	0.000	0.9306	0.8171	1
2121	4237	-0.000	0.000	0.9162	0.8104	1
