id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:isotopes
685,4.15E5,11.0055,763.51105,763.5177,0,10.9264,11.1404,763.51517,5.676E5,4.697E6,4.697E6,1,DETECTED,4.15E5,11.0055,763.51105,763.5177,,,0.0971,10.9264,11.1404,763.51517,5.676E5,4.697E6,1.7314,1.3529,4.697E6,1,2
687,7.362E4,11.0055,765.52875,765.53467,0,10.966,11.0608,765.53315,6.012E5,1.271E6,1.271E6,,DETECTED,7.362E4,11.0055,765.52875,765.53467,,,0.0996,10.966,11.0608,765.53315,6.012E5,1.271E6,1.4024,1.2012,1.271E6,,
688,1.117E5,11.0055,788.54498,788.54846,0,10.9423,11.0608,788.54685,5.225E5,2.191E6,2.191E6,,DETECTED,1.117E5,11.0055,788.54498,788.54846,,,0.0466,10.9423,11.0608,788.54685,5.225E5,2.191E6,0.8755,0.9378,2.191E6,,
689,4.377E5,11.0055,793.52753,793.52954,1,10.9184,11.0213,793.528,7.077E5,1.191E7,1.191E7,1,DETECTED,4.377E5,11.0055,793.52753,793.52954,1,-0.0108,0.031,10.9184,11.0213,793.528,7.077E5,1.191E7,0.2505,0.5991,1.191E7,1,3
692,1.802E6,11.0055,1347.88171,1347.88513,3,10.9343,11.1085,1347.88379,6.416E5,2.766E7,2.766E7,1,DETECTED,1.802E6,11.0055,1347.88171,1347.88513,3,-0.0333,0.0623,10.9343,11.1085,1347.88379,6.416E5,2.766E7,1.1989,1.1731,2.766E7,1,4
697,1.459E5,11.0134,128.11836,128.11856,0,10.9818,11.0687,128.11848,5.993E5,2.587E6,2.587E6,,DETECTED,1.459E5,11.0134,128.11836,128.11856,,,0.0677,10.9818,11.0687,128.11848,5.993E5,2.587E6,1.7543,1.3771,2.587E6,,
698,8.424E5,11.0134,165.85979,165.86005,0,10.9184,11.2441,165.85986,6.036E5,6.637E6,6.637E6,,DETECTED,8.424E5,11.0134,165.85979,165.86005,,,0.1044,10.9184,11.2441,165.85986,6.036E5,6.637E6,2.3283,2.3268,6.637E6,,
699,1.126E5,11.0134,667.4621,667.46527,0,10.9423,11.0687,667.46385,5.523E5,1.301E6,1.301E6,,DETECTED,1.126E5,11.0134,667.4621,667.46527,,,0.1017,10.9423,11.0687,667.46385,5.523E5,1.301E6,0.7789,0.8894,1.301E6,,
700,8.484E6,11.0134,685.43579,685.44165,7,10.3305,11.1882,685.4364,5.422E5,6.32E7,6.32E7,1,DETECTED,8.484E6,11.0134,685.43579,685.44165,7,-0.0911,0.1106,10.3305,11.1882,685.4364,5.422E5,6.32E7,1.7511,1.3125,6.32E7,1,3
702,1.225E5,11.0134,709.43616,709.43726,0,10.9423,11.0767,709.43675,5.178E5,1.428E6,1.428E6,,DETECTED,1.225E5,11.0134,709.43616,709.43726,,,0.117,10.9423,11.0767,709.43675,5.178E5,1.428E6,0.8906,0.9453,1.428E6,,
705,1.282E5,11.0134,732.49536,732.49982,0,10.9502,11.0767,732.49825,5.867E5,1.769E6,1.769E6,,DETECTED,1.282E5,11.0134,732.49536,732.49982,,,0.0791,10.9502,11.0767,732.49825,5.867E5,1.769E6,1.0024,1.0012,1.769E6,,
708,1.343E5,11.0213,122.07152,122.07168,0,10.966,11.0687,122.07161,6.468E5,2.241E6,2.241E6,,DETECTED,1.343E5,11.0213,122.07152,122.07168,,,0.0778,10.966,11.0687,122.07161,6.468E5,2.241E6,0.8595,0.9298,2.241E6,,
709,2.463E5,11.0213,136.08705,136.08717,0,10.966,11.0687,136.08712,1.205E6,4.022E6,4.022E6,,DETECTED,2.463E5,11.0213,136.08705,136.08717,,,0.069,10.966,11.0687,136.08712,1.205E6,4.022E6,0.8595,0.9298,4.022E6,,
710,2.464E5,11.0213,138.10265,138.10284,0,10.966,11.0687,138.10276,1.234E6,3.79E6,3.79E6,,DETECTED,2.464E5,11.0213,138.10265,138.10284,,,0.0474,10.966,11.0687,138.10276,1.234E6,3.79E6,0.8595,0.9298,3.79E6,,
711,1.849E5,11.0213,140.08199,140.08209,0,10.9976,11.0687,140.08204,1.077E6,4.825E6,4.825E6,,DETECTED,1.849E5,11.0213,140.08199,140.08209,,,0.0237,10.9976,11.0687,140.08204,1.077E6,4.825E6,2.0051,1.5026,4.825E6,,
712,1.335E5,11.0213,148.08696,148.08727,0,10.966,11.0687,148.08714,5.145E5,2.286E6,2.286E6,,DETECTED,1.335E5,11.0213,148.08696,148.08727,,,0.085,10.966,11.0687,148.08714,5.145E5,2.286E6,0.8595,0.9298,2.286E6,,
713,9.613E4,11.0213,149.21196,149.21211,0,10.9581,11.0529,149.21204,5.847E5,1.562E6,1.562E6,,DETECTED,9.613E4,11.0213,149.21196,149.21211,,,0.0772,10.9581,11.0529,149.21204,5.847E5,1.562E6,0.5009,0.7504,1.562E6,,
714,9.286E4,11.0213,149.32341,149.32359,0,10.9581,11.0529,149.32352,5.758E5,1.492E6,1.492E6,,DETECTED,9.286E4,11.0213,149.32341,149.32359,,,0.0674,10.9581,11.0529,149.32352,5.758E5,1.492E6,0.5009,0.7504,1.492E6,,
715,1.123E5,11.0213,150.10258,150.10283,0,10.9739,11.0687,150.1027,6.208E5,1.557E6,1.557E6,,DETECTED,1.123E5,11.0213,150.10258,150.10283,,,0.0336,10.9739,11.0687,150.1027,6.208E5,1.557E6,1.0027,1.0014,1.557E6,,
716,1.489E5,11.0213,161.08224,161.08247,0,10.966,11.0687,161.08236,5.745E5,2.446E6,2.446E6,,DETECTED,1.489E5,11.0213,161.08224,161.08247,,,0.0706,10.966,11.0687,161.08236,5.745E5,2.446E6,0.8595,0.9298,2.446E6,,
717,3.62E5,11.0213,163.09795,163.09805,1,10.966,11.0687,163.09801,1.621E6,6.004E6,6.004E6,,DETECTED,3.62E5,11.0213,163.09795,163.09805,1,0.0061,0.0594,10.966,11.0687,163.09801,1.621E6,6.004E6,0.8595,0.9298,6.004E6,,
718,7.603E4,11.0213,175.09787,175.0983,0,10.9739,11.0687,175.09806,5.47E5,1.447E6,1.447E6,,DETECTED,7.603E4,11.0213,175.09787,175.0983,,,0.0408,10.9739,11.0687,175.09806,5.47E5,1.447E6,1.0027,1.0014,1.447E6,,
719,7.305E5,11.0213,177.12396,177.12434,0,10.9184,11.2201,177.12406,5.037E5,5.762E6,5.762E6,,DETECTED,7.305E5,11.0213,177.12396,177.12434,,,0.1075,10.9184,11.2201,177.12406,5.037E5,5.762E6,2.1385,1.5677,5.762E6,,
720,2.284E5,11.0213,177.13058,177.13077,0,10.9343,11.1005,177.13067,5.455E5,2.151E6,2.151E6,,DETECTED,2.284E5,11.0213,177.13058,177.13077,,,0.1103,10.9343,11.1005,177.13067,5.455E5,2.151E6,0.9121,0.9561,2.151E6,,
721,3.221E5,11.0213,177.37482,177.37521,0,10.9264,11.1165,177.37489,5.447E5,2.941E6,2.941E6,,DETECTED,3.221E5,11.0213,177.37482,177.37521,,,0.1079,10.9264,11.1165,177.37489,5.447E5,2.941E6,1.2365,1.0018,2.941E6,,
722,7.53E4,11.0213,202.10889,202.10922,0,10.9976,11.0687,202.10906,6.063E5,1.635E6,1.635E6,,DETECTED,7.53E4,11.0213,202.10889,202.10922,,,0.0279,10.9976,11.0687,202.10906,6.063E5,1.635E6,2.0051,1.5026,1.635E6,,
723,3.558E5,11.0213,663.3642,663.36646,0,10.9264,11.1085,663.36476,5.525E5,3.494E6,3.494E6,,DETECTED,3.558E5,11.0213,663.3642,663.36646,,,0.1013,10.9264,11.1085,663.36476,5.525E5,3.494E6,1.0809,0.9598,3.494E6,,
725,3.457E5,11.0213,703.41125,703.4151,0,10.9264,11.1244,703.41258,5.103E5,3.486E6,3.486E6,,DETECTED,3.457E5,11.0213,703.41125,703.4151,,,0.1182,10.9264,11.1244,703.41258,5.103E5,3.486E6,1.1602,1.0438,3.486E6,,
726,6.733E7,11.0213,708.51123,708.51331,17,10.6856,11.3878,708.5116,3.513E6,4.591E8,4.591E8,1,DETECTED,6.733E7,11.0213,708.51123,708.51331,17,-0.3007,0.1092,10.6856,11.3878,708.5116,3.513E6,4.591E8,1.7879,5.2888,4.591E8,1,5
727,1.579E5,11.0213,709.41644,709.41852,0,10.9423,11.0926,709.41763,5.178E5,1.658E6,1.658E6,,DETECTED,1.579E5,11.0213,709.41644,709.41852,,,0.1039,10.9423,11.0926,709.41763,5.178E5,1.658E6,0.9029,0.9514,1.658E6,,
730,7.994E6,11.0213,736.54315,736.54529,12,10.6776,11.3878,736.54353,5.652E5,5.242E7,5.242E7,1,DETECTED,7.994E6,11.0213,736.54315,736.54529,12,-0.0978,0.1091,10.6776,11.3878,736.54353,5.652E5,5.242E7,2.6936,3.3505,5.242E7,1,4
733,4.348E5,11.0213,1325.89929,1325.90479,1,10.9423,11.0926,1325.90248,5.023E5,6.291E6,6.291E6,1,DETECTED,4.348E5,11.0213,1325.89929,1325.90479,1,0.005,0.0687,10.9423,11.0926,1325.90248,5.023E5,6.291E6,0.7366,1.8069,6.291E6,1,3
734,2.935E6,11.0213,1342.92627,1342.92932,3,10.9264,11.1404,1342.92873,5.339E5,3.897E7,3.897E7,1,DETECTED,2.935E6,11.0213,1342.92627,1342.92932,3,-0.0672,0.0717,10.9264,11.1404,1342.92873,5.339E5,3.897E7,0.6862,0.9299,3.897E7,1,5
735,2.802E6,11.0213,1343.92847,1343.93274,1,10.9264,11.1324,1343.93197,5.067E5,3.777E7,3.777E7,,DETECTED,2.802E6,11.0213,1343.92847,1343.93274,1,0.0514,0.0731,10.9264,11.1324,1343.93197,5.067E5,3.777E7,0.7243,0.9224,3.777E7,,
738,1.926E5,11.0213,1363.85632,1363.86047,0,10.9502,11.0687,1363.85843,5.367E5,2.963E6,2.963E6,1,DETECTED,1.926E5,11.0213,1363.85632,1363.86047,,,0.0643,10.9502,11.0687,1363.85843,5.367E5,2.963E6,0.6691,0.8341,2.963E6,1,2
739,2.266E6,11.0213,1370.95764,1370.96301,1,10.9264,11.1165,1370.9603,7.582E5,3.14E7,3.14E7,1,DETECTED,2.266E6,11.0213,1370.95764,1370.96301,1,-0.0198,0.0671,10.9264,11.1165,1370.9603,7.582E5,3.14E7,0.6807,0.9326,3.14E7,1,4
740,2.145E6,11.0213,1371.96167,1371.96497,2,10.9264,11.1165,1371.96355,7.506E5,2.864E7,2.864E7,,DETECTED,2.145E6,11.0213,1371.96167,1371.96497,2,-0.0592,0.0711,10.9264,11.1165,1371.96355,7.506E5,2.864E7,0.6898,0.9347,2.864E7,,
743,8.675E5,11.0291,294.93887,294.94037,0,10.0878,11.0608,294.93979,5.094E5,1.202E6,1.202E6,,DETECTED,8.675E5,11.0291,294.93887,294.94037,,,1.0562,10.0878,11.0608,294.93979,5.094E5,1.202E6,0.0336,0.5168,1.202E6,,
746,1.545E5,11.0291,709.61176,709.61359,0,10.9423,11.0846,709.61273,5.554E5,1.636E6,1.636E6,,DETECTED,1.545E5,11.0291,709.61176,709.61359,,,0.1081,10.9423,11.0846,709.61273,5.554E5,1.636E6,0.6385,0.8192,1.636E6,,
749,8.869E4,11.0291,818.5246,818.52979,0,10.9581,11.0608,818.52686,5.495E5,1.528E6,1.528E6,,DETECTED,8.869E4,11.0291,818.5246,818.52979,,,0.0706,10.9581,11.0608,818.52686,5.495E5,1.528E6,0.4456,0.7228,1.528E6,,
750,1.279E5,11.045,135.07922,135.0795,0,10.966,11.0687,135.07934,6.409E5,2.192E6,2.192E6,,DETECTED,1.279E5,11.045,135.07922,135.0795,,,0.0262,10.966,11.0687,135.07934,6.409E5,2.192E6,0.3011,0.6506,2.192E6,,
751,1.18E5,11.045,137.08218,137.08249,0,10.966,11.0687,137.08232,6.223E5,1.872E6,1.872E6,,DETECTED,1.18E5,11.045,137.08218,137.08249,,,0.0399,10.966,11.0687,137.08232,6.223E5,1.872E6,0.3011,0.6506,1.872E6,,
752,3.239E5,11.045,149.08231,149.08247,0,10.966,11.0687,149.08241,1.976E6,4.503E6,4.503E6,,DETECTED,3.239E5,11.045,149.08231,149.08247,,,0.0814,10.966,11.0687,149.08241,1.976E6,4.503E6,0.3011,0.6506,4.503E6,,
753,2.67E5,11.045,176.10588,176.10617,0,10.8944,11.0687,176.106,5.845E5,2.577E6,2.577E6,,DETECTED,2.67E5,11.045,176.10588,176.10617,,,0.0391,10.8944,11.0687,176.106,5.845E5,2.577E6,0.1578,0.5789,2.577E6,,
754,3.924E5,11.045,793.5274,793.52985,1,11.0213,11.1882,793.52803,6.896E5,6.597E6,6.597E6,,DETECTED,3.924E5,11.045,793.5274,793.52985,1,0.014,0.04,11.0213,11.1882,793.52803,6.896E5,6.597E6,5.3967,3.5217,6.597E6,,
755,2.393E5,11.0608,126.10284,126.10291,0,10.9818,11.0687,126.10287,1.405E6,4.403E6,4.403E6,,DETECTED,2.393E5,11.0608,126.10284,126.10291,,,0.0403,10.9818,11.0687,126.10287,1.405E6,4.403E6,0.1004,0.5502,4.403E6,,
756,1.289E5,11.0608,140.11827,140.11858,0,10.966,11.0687,140.11839,6.308E5,2.17E6,2.17E6,,DETECTED,1.289E5,11.0608,140.11827,140.11858,,,0.0157,10.966,11.0687,140.11839,6.308E5,2.17E6,0.0836,0.5418,2.17E6,,
757,8.362E4,11.0608,152.1183,152.1186,0,10.9818,11.0687,152.11841,5.521E5,1.473E6,1.473E6,,DETECTED,8.362E4,11.0608,152.1183,152.1186,,,0.0549,10.9818,11.0687,152.11841,5.521E5,1.473E6,0.1004,0.5502,1.473E6,,
758,2.725E5,11.0608,153.1136,153.11372,0,10.9739,11.0687,153.11366,1.564E6,4.79E6,4.79E6,,DETECTED,2.725E5,11.0608,153.1136,153.11372,,,0.0386,10.9739,11.0687,153.11366,1.564E6,4.79E6,0.0912,0.5456,4.79E6,,
759,1.554E5,11.0608,165.11365,165.1138,0,10.9976,11.0687,165.11372,1.193E6,3.041E6,3.041E6,1,DETECTED,1.554E5,11.0608,165.11365,165.1138,,,0.0403,10.9976,11.0687,165.11372,1.193E6,3.041E6,0.1254,0.5627,3.041E6,1,2
760,8.4E4,11.0608,192.12433,192.12466,0,10.9739,11.0687,192.12451,5.118E5,1.239E6,1.239E6,,DETECTED,8.4E4,11.0608,192.12433,192.12466,,,0.0716,10.9739,11.0687,192.12451,5.118E5,1.239E6,0.0912,0.5456,1.239E6,,
761,5.764E4,11.0608,194.14015,194.1405,0,10.9976,11.0687,194.14032,5.112E5,1.235E6,1.235E6,,DETECTED,5.764E4,11.0608,194.14015,194.1405,,,0.037,10.9976,11.0687,194.14032,5.112E5,1.235E6,0.1254,0.5627,1.235E6,,
762,2.398E5,11.0687,216.92264,216.92329,0,11.0055,11.284,216.92309,5.886E5,1.27E6,1.27E6,,DETECTED,2.398E5,11.0687,216.92264,216.92329,,,0.2411,11.0055,11.284,216.92309,5.886E5,1.27E6,3.404,2.202,1.27E6,,
763,1.531E5,11.0687,640.46326,640.46552,0,10.9343,11.1324,640.46437,5.006E5,1.057E6,1.057E6,,DETECTED,1.531E5,11.0687,640.46326,640.46552,,,0.1681,10.9343,11.1324,640.46437,5.006E5,1.057E6,0.4739,0.737,1.057E6,,
764,9.391E4,11.0846,122.07161,122.07169,0,11.0687,11.1244,122.07165,6.908E5,2.525E6,2.525E6,,DETECTED,9.391E4,11.0846,122.07161,122.07169,,,0.0289,11.0687,11.1244,122.07165,6.908E5,2.525E6,2.5071,1.7535,2.525E6,,
765,5.876E5,11.0846,126.10289,126.10302,1,11.0687,11.2201,126.10294,1.405E6,6.593E6,6.593E6,,DETECTED,5.876E5,11.0846,126.10289,126.10302,1,-0.0029,0.1033,11.0687,11.2201,126.10294,1.405E6,6.593E6,8.5312,4.7656,6.593E6,,
766,2.911E5,11.0846,128.11853,128.11865,0,11.0687,11.2281,128.11859,5.993E5,2.775E6,2.775E6,,DETECTED,2.911E5,11.0846,128.11853,128.11865,,,0.1268,11.0687,11.2281,128.11859,5.993E5,2.775E6,9.0336,5.0168,2.775E6,,
767,5.616E5,11.0846,136.08711,136.0873,0,11.0687,11.2521,136.08721,1.619E6,4.892E6,4.892E6,,DETECTED,5.616E5,11.0846,136.08711,136.0873,,,0.1723,11.0687,11.2521,136.08721,1.619E6,4.892E6,10.5433,5.7716,4.892E6,,
768,2.049E5,11.0846,137.08235,137.08252,0,11.0687,11.2201,137.08243,6.65E5,2.232E6,2.232E6,,DETECTED,2.049E5,11.0846,137.08235,137.08252,,,0.0511,11.0687,11.2201,137.08243,6.65E5,2.232E6,8.5312,4.7656,2.232E6,,
769,5.185E5,11.0846,138.1028,138.10292,0,11.0687,11.2281,138.10285,1.664E6,4.939E6,4.939E6,,DETECTED,5.185E5,11.0846,138.1028,138.10292,,,0.134,11.0687,11.2281,138.10285,1.664E6,4.939E6,9.0336,5.0168,4.939E6,,
770,1.645E5,11.0846,140.08202,140.08212,0,11.0687,11.1404,140.08208,1.115E6,3.021E6,3.021E6,,DETECTED,1.645E5,11.0846,140.08202,140.08212,,,0.0393,11.0687,11.1404,140.08208,1.115E6,3.021E6,3.5112,2.2556,3.021E6,,
771,1.109E5,11.0846,140.11836,140.11845,0,11.0687,11.1244,140.11844,7.134E5,2.672E6,2.672E6,,DETECTED,1.109E5,11.0846,140.11836,140.11845,,,0.0886,11.0687,11.1244,140.11844,7.134E5,2.672E6,2.5071,1.7535,2.672E6,,
772,1.139E5,11.0846,148.08713,148.08727,0,11.0687,11.1404,148.08718,8.081E5,2.356E6,2.356E6,,DETECTED,1.139E5,11.0846,148.08713,148.08727,,,0.0532,11.0687,11.1404,148.08718,8.081E5,2.356E6,3.5112,2.2556,2.356E6,,
773,1.022E5,11.0846,150.10283,150.10289,0,11.0687,11.1244,150.10285,8.545E5,2.578E6,2.578E6,,DETECTED,1.022E5,11.0846,150.10283,150.10289,,,0.0567,11.0687,11.1244,150.10285,8.545E5,2.578E6,2.5071,1.7535,2.578E6,,
774,1.117E6,11.0846,151.09784,151.09819,2,10.9976,11.324,151.0981,8.76E5,5.237E6,5.237E6,,DETECTED,1.117E6,11.0846,151.09784,151.09819,2,0.0141,0.2125,10.9976,11.324,151.0981,8.76E5,5.237E6,2.7503,1.8751,5.237E6,,
775,7.81E4,11.0846,152.11844,152.11855,0,11.0687,11.1244,152.1185,5.521E5,1.928E6,1.928E6,,DETECTED,7.81E4,11.0846,152.11844,152.11855,,,0.0548,11.0687,11.1244,152.1185,5.521E5,1.928E6,2.5071,1.7535,1.928E6,,
776,6.049E5,11.0846,153.11363,153.11386,2,11.0687,11.2281,153.11377,1.757E6,6.362E6,6.362E6,,DETECTED,6.049E5,11.0846,153.11363,153.11386,2,0.0061,0.1283,11.0687,11.2281,153.11377,1.757E6,6.362E6,9.0336,5.0168,6.362E6,,
777,3.414E5,11.0846,163.09805,163.09813,2,11.0687,11.1404,163.09808,2.174E6,7.134E6,7.134E6,,DETECTED,3.414E5,11.0846,163.09805,163.09813,2,-0.0018,0.051,11.0687,11.1404,163.09808,2.174E6,7.134E6,3.5112,2.2556,7.134E6,,
778,5.022E5,11.0846,165.11375,165.11392,0,11.0687,11.2521,165.11384,1.268E6,3.724E6,3.724E6,,DETECTED,5.022E5,11.0846,165.11375,165.11392,,,0.3107,11.0687,11.2521,165.11384,1.268E6,3.724E6,10.5433,5.7716,3.724E6,,
779,5.83E4,11.0846,175.09813,175.09831,0,11.0687,11.1244,175.0982,5.47E5,1.504E6,1.504E6,,DETECTED,5.83E4,11.0846,175.09813,175.09831,,,0.03,11.0687,11.1244,175.0982,5.47E5,1.504E6,2.5071,1.7535,1.504E6,,
780,1.975E5,11.0846,179.09288,179.09325,0,11.0687,11.1882,179.09305,7.617E5,2.161E6,2.161E6,,DETECTED,1.975E5,11.0846,179.09288,179.09325,,,0.0825,11.0687,11.1882,179.09305,7.617E5,2.161E6,6.5219,3.761,2.161E6,,
781,2.078E5,11.0846,192.12437,192.12488,0,11.0687,11.2281,192.12467,5.912E5,1.947E6,1.947E6,,DETECTED,2.078E5,11.0846,192.12437,192.12488,,,0.1511,11.0687,11.2281,192.12467,5.912E5,1.947E6,9.0336,5.0168,1.947E6,,
782,9.929E4,11.0926,135.07928,135.07944,0,11.0687,11.1404,135.07938,7.862E5,1.729E6,1.729E6,,DETECTED,9.929E4,11.0926,135.07928,135.07944,,,0.0634,11.0687,11.1404,135.07938,7.862E5,1.729E6,2.0069,1.5035,1.729E6,,
783,2.623E5,11.0926,177.11354,177.11389,0,10.9976,11.1882,177.11371,6.009E5,2.078E6,2.078E6,,DETECTED,2.623E5,11.0926,177.11354,177.11389,,,0.1274,10.9976,11.1882,177.11371,6.009E5,2.078E6,1.007,1.0035,2.078E6,,
784,1.535E5,11.0926,202.10895,202.10925,0,11.0687,11.1882,202.10907,6.135E5,1.807E6,1.807E6,,DETECTED,1.535E5,11.0926,202.10895,202.10925,,,0.0524,11.0687,11.1882,202.10907,6.135E5,1.807E6,4.0137,2.5069,1.807E6,,
785,7.013E4,11.1085,816.63733,816.64343,0,11.0767,11.1404,816.64115,5.212E5,2.098E6,2.098E6,,DETECTED,7.013E4,11.1085,816.63733,816.64343,,,0.0307,11.0767,11.1404,816.64115,5.212E5,2.098E6,1.0023,1.0011,2.098E6,,
786,1.115E5,11.1244,772.61493,772.61731,0,11.0926,11.1802,772.61567,5.076E5,2.402E6,2.402E6,1,DETECTED,1.115E5,11.1244,772.61493,772.61731,,,0.0433,11.0926,11.1802,772.61567,5.076E5,2.402E6,1.7503,1.3752,2.402E6,1,2
787,1.956E5,11.1324,140.11839,140.11858,0,11.1244,11.2521,140.11849,7.458E5,2.535E6,2.535E6,,DETECTED,1.956E5,11.1324,140.11839,140.11858,,,0.0805,11.1244,11.2521,140.11849,7.458E5,2.535E6,15.0004,8.0002,2.535E6,,
789,2.891E6,11.1483,124.08725,124.08737,3,11.0687,11.2201,124.08729,1.058E7,2.38E7,2.38E7,1,DETECTED,2.891E6,11.1483,124.08725,124.08737,3,-0.0451,0.0708,11.0687,11.2201,124.08729,1.058E7,2.38E7,0.9016,0.9508,2.38E7,1,2
791,9.786E4,11.1483,135.07936,135.07948,0,11.1404,11.2201,135.0794,8.419E5,1.614E6,1.614E6,,DETECTED,9.786E4,11.1483,135.07936,135.07948,,,0.0494,11.1404,11.2201,135.0794,8.419E5,1.614E6,9.0177,5.0089,1.614E6,,
792,1.108E5,11.1483,728.58734,728.58929,0,11.1165,11.2042,728.58862,5.223E5,2.668E6,2.668E6,1,DETECTED,1.108E5,11.1483,728.58734,728.58929,,,0.0375,11.1165,11.2042,728.58862,5.223E5,2.668E6,2.6475,1.3753,2.668E6,1,2
794,2.545E5,11.1483,1199.84106,1199.8457,0,11.0767,11.2521,1199.84343,5.037E5,2.912E6,2.912E6,1,DETECTED,2.545E5,11.1483,1199.84106,1199.8457,,,0.0802,11.0767,11.2521,1199.84343,5.037E5,2.912E6,1.6338,1.2237,2.912E6,1,2
796,5.918E5,11.1563,149.0824,149.08261,2,11.0687,11.2201,149.08251,2.089E6,5.875E6,5.875E6,,DETECTED,5.918E5,11.1563,149.0824,149.08261,2,-0.0428,0.057,11.0687,11.2201,149.08251,2.089E6,5.875E6,0.7285,0.8642,5.875E6,,
797,3.449E5,11.1563,167.09276,167.09317,0,11.0291,11.2201,167.09307,9.233E5,2.881E6,2.881E6,,DETECTED,3.449E5,11.1563,167.09276,167.09317,,,0.074,11.0291,11.2201,167.09307,9.233E5,2.881E6,0.5017,0.7509,2.881E6,,
798,2.672E6,11.1563,172.11555,172.11588,8,11.0055,11.6747,172.11575,2.561E6,5.309E6,5.309E6,,DETECTED,2.672E6,11.1563,172.11555,172.11588,8,-0.0815,0.6519,11.0055,11.6747,172.11575,2.561E6,5.309E6,3.4367,2.2184,5.309E6,,
799,8.567E4,11.1563,174.09033,174.0907,0,11.1005,11.2201,174.09047,5.738E5,1.097E6,1.097E6,,DETECTED,8.567E4,11.1563,174.09033,174.0907,,,0.1059,11.1005,11.2201,174.09047,5.738E5,1.097E6,1.1436,1.0718,1.097E6,,
800,2.695E5,11.1563,190.10881,190.10921,0,10.9976,11.2281,190.10902,5.405E5,1.738E6,1.738E6,,DETECTED,2.695E5,11.1563,190.10881,190.10921,,,0.135,10.9976,11.2281,190.10902,5.405E5,1.738E6,0.4522,0.7261,1.738E6,,
801,1.094E6,11.1563,508.54587,508.54791,3,10.9976,11.3798,508.54613,5.792E5,5.81E6,5.81E6,1,DETECTED,1.094E6,11.1563,508.54587,508.54791,3,-0.0257,0.1838,10.9976,11.3798,508.54613,5.792E5,5.81E6,1.3852,1.18,5.81E6,1,2
803,2.904E6,11.1563,531.40717,531.40863,5,10.9976,11.284,531.40839,1.144E6,2.21E7,2.21E7,1,DETECTED,2.904E6,11.1563,531.40717,531.40863,5,-0.0588,0.1423,10.9976,11.284,531.40839,1.144E6,2.21E7,0.4779,0.918,2.21E7,1,2
805,1.858E5,11.1563,533.40936,533.41644,0,11.1005,11.308,533.41179,5.261E5,1.512E6,1.512E6,,DETECTED,1.858E5,11.1563,533.40936,533.41644,,,0.1348,11.1005,11.308,533.41179,5.261E5,1.512E6,2.7189,1.8595,1.512E6,,
806,2.292E6,11.1563,553.38763,553.39233,5,11.0055,11.276,553.3913,1.09E6,1.702E7,1.702E7,1,DETECTED,2.292E6,11.1563,553.38763,553.39233,5,-0.0599,0.1452,11.0055,11.276,553.3913,1.09E6,1.702E7,0.96,0.8856,1.702E7,1,3
809,3.472E5,11.1563,569.36285,569.36481,0,11.0687,11.3399,569.36399,5.274E5,2.075E6,2.075E6,,DETECTED,3.472E5,11.1563,569.36285,569.36481,,,0.2023,11.0687,11.3399,569.36399,5.274E5,2.075E6,2.0964,1.5482,2.075E6,,
810,2.053E5,11.1643,515.41266,515.4137,0,11.1085,11.2441,515.41342,5.368E5,2.793E6,2.793E6,,DETECTED,2.053E5,11.1643,515.41266,515.4137,,,0.0698,11.1085,11.2441,515.41342,5.368E5,2.793E6,1.5629,1.215,2.793E6,,
811,4.55E6,11.1643,537.39502,537.39758,6,10.9818,11.4674,537.39536,5.082E5,3.886E7,3.886E7,1,DETECTED,4.55E6,11.1643,537.39502,537.39758,6,-0.0599,0.0976,10.9818,11.4674,537.39536,5.082E5,3.886E7,2.0063,2.0432,3.886E7,1,2
