id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML:isotopes
93,8.349E4,5.5222,332.20664,332.20798,2,5.4961,5.5585,332.20781,5.299E5,2.691E6,2.691E6,,DETECTED,8.349E4,5.5222,332.20664,332.20798,2,-0.0112,0.0298,5.4961,5.5585,332.20781,5.299E5,2.691E6,1.2075,1.1943,2.691E6,,
94,6.015E4,5.5861,269.21219,269.21292,1,5.5585,5.623,269.21252,5.552E5,1.563E6,1.563E6,,DETECTED,6.015E4,5.5861,269.21219,269.21292,1,-0.0121,0.038,5.5585,5.623,269.21252,5.552E5,1.563E6,1.3431,1.1716,1.563E6,,
95,1.191E5,5.9259,254.21266,254.21278,2,5.8986,5.9715,254.21272,5.096E5,3.712E6,3.712E6,,DETECTED,1.191E5,5.9259,254.21266,254.21278,2,-0.0051,0.0292,5.8986,5.9715,254.21272,5.096E5,3.712E6,2.1025,1.3352,3.712E6,,
96,1.363E5,5.9979,209.11816,209.11842,2,5.9715,6.0428,209.11832,6.692E5,3.976E6,3.976E6,,DETECTED,1.363E5,5.9979,209.11816,209.11842,2,-0.0135,0.0328,5.9715,6.0428,209.11832,6.692E5,3.976E6,1.5696,1.3515,3.976E6,,
97,9.138E4,5.9979,237.11324,237.11342,1,5.9715,6.0336,237.11333,7.197E5,2.884E6,2.884E6,,DETECTED,9.138E4,5.9979,237.11324,237.11342,1,-0.0047,0.0312,5.9715,6.0336,237.11333,7.197E5,2.884E6,1.3538,1.1769,2.884E6,,
98,7.833E4,5.9979,255.12384,255.12401,1,5.9715,6.0336,255.12393,6.351E5,2.444E6,2.444E6,,DETECTED,7.833E4,5.9979,255.12384,255.12401,1,-0.0024,0.0321,5.9715,6.0336,255.12393,6.351E5,2.444E6,1.3538,1.1769,2.444E6,,
99,5.36E5,5.9979,311.18634,311.18683,4,5.9624,6.1072,311.18663,5.688E5,1.45E7,1.45E7,1,DETECTED,5.36E5,5.9979,311.18634,311.18683,4,-0.0202,0.0309,5.9624,6.1072,311.18663,5.688E5,1.45E7,1.7771,1.8342,1.45E7,1,2
101,9.086E4,5.9979,333.16852,333.16888,1,5.9715,6.0336,333.1687,6.925E5,2.991E6,2.991E6,,DETECTED,9.086E4,5.9979,333.16852,333.16888,1,-0.0036,0.0292,5.9715,6.0336,333.1687,6.925E5,2.991E6,1.3538,1.1769,2.991E6,,
102,9.609E4,5.9979,356.24448,356.24481,1,5.9715,6.0336,356.24467,7.934E5,2.903E6,2.903E6,,DETECTED,9.609E4,5.9979,356.24448,356.24481,1,-0.0112,0.0332,5.9715,6.0336,356.24467,7.934E5,2.903E6,1.3538,1.1769,2.903E6,,
103,2.287E5,6.2711,170.05696,170.05713,2,6.2451,6.325,170.057,7.485E5,6.651E6,6.651E6,,DETECTED,2.287E5,6.2711,170.05696,170.05713,2,-0.0132,0.03,6.2451,6.325,170.057,7.485E5,6.651E6,1.7919,1.5358,6.651E6,,
104,2.096E6,6.2711,250.11972,250.12076,7,6.2361,6.497,250.11984,5.01E5,5.233E7,5.233E7,1,DETECTED,2.096E6,6.2711,250.11972,250.12076,7,-0.0221,0.0303,6.2361,6.497,250.11984,5.01E5,5.233E7,1.8708,1.873,5.233E7,1,2
106,2.261E5,6.2973,256.22827,256.22919,4,6.1806,6.3709,256.22842,5.91E5,1.945E6,1.945E6,,DETECTED,2.261E5,6.2973,256.22827,256.22919,4,-0.1013,0.1332,6.1806,6.3709,256.22842,5.91E5,1.945E6,0.6298,0.8149,1.945E6,,
107,8.679E4,6.4437,306.25763,306.25781,1,6.4167,6.4791,306.25771,6.061E5,2.876E6,2.876E6,,DETECTED,8.679E4,6.4437,306.25763,306.25781,1,-0.0053,0.0322,6.4167,6.4791,306.25771,6.061E5,2.876E6,1.3074,1.1537,2.876E6,,
108,7.616E5,6.4702,395.36405,395.36584,3,6.4346,6.5794,395.36515,8.324E5,2.018E7,2.018E7,1,DETECTED,7.616E5,6.4702,395.36405,395.36584,3,-0.0215,0.0326,6.4346,6.5794,395.36515,8.324E5,2.018E7,1.9326,1.9995,2.018E7,1,2
110,1.539E5,6.6425,149.0605,149.06102,2,6.6157,6.697,149.06066,5.81E5,4.429E6,4.429E6,,DETECTED,1.539E5,6.6425,149.0605,149.06102,2,-0.0126,0.0312,6.6157,6.697,149.06066,5.81E5,4.429E6,1.8534,1.5188,4.429E6,,
111,2.419E5,6.6425,337.10571,337.10687,2,6.6067,6.7064,337.10605,5.004E5,7.381E6,7.381E6,,DETECTED,2.419E5,6.6425,337.10571,337.10687,2,-0.0137,0.0282,6.6067,6.7064,337.10605,5.004E5,7.381E6,1.6072,1.8029,7.381E6,,
112,1.163E5,7.1713,267.17261,267.17276,1,7.1444,7.2067,267.17271,6.751E5,3.79E6,3.79E6,,DETECTED,1.163E5,7.1713,267.17261,267.17276,1,-0.0129,0.0285,7.1444,7.2067,267.17271,6.751E5,3.79E6,1.1564,1.1566,3.79E6,,
113,4.354E5,7.1979,297.05878,297.05914,6,7.1624,7.4035,297.05898,5.841E5,6.496E6,6.496E6,,DETECTED,4.354E5,7.1979,297.05878,297.05914,6,-0.0226,0.0386,7.1624,7.4035,297.05898,5.841E5,6.496E6,6.7615,3.7457,6.496E6,,
114,1.169E5,7.3137,235.16991,235.16997,2,7.287,7.3586,235.16993,6.857E5,3.548E6,3.548E6,,DETECTED,1.169E5,7.3137,235.16991,235.16997,2,-0.0126,0.0291,7.287,7.3586,235.16993,6.857E5,3.548E6,1.79,1.3418,3.548E6,,
115,3.487E5,7.4392,330.33731,330.33765,2,7.4035,7.5101,330.33738,5.716E5,9.058E6,9.058E6,,DETECTED,3.487E5,7.4392,330.33731,330.33765,2,-0.0217,0.0327,7.4035,7.5101,330.33738,5.716E5,9.058E6,1.6435,1.4735,9.058E6,,
116,3.293E5,7.5014,357.1478,357.14807,6,7.4747,7.7227,357.14792,5.537E5,1.997E6,1.997E6,,DETECTED,3.293E5,7.5014,357.1478,357.14807,6,-0.0127,0.1744,7.4747,7.7227,357.14792,5.537E5,1.997E6,8.3036,4.6518,1.997E6,,
117,3.152E5,7.784,402.3584,402.35886,3,7.7491,7.8539,402.3585,5.582E5,8.44E6,8.44E6,,DETECTED,3.152E5,7.784,402.3584,402.35886,3,-0.0222,0.0321,7.7491,7.8539,402.3585,5.582E5,8.44E6,1.7584,1.5725,8.44E6,,
118,1.065E5,7.8103,357.14789,357.14807,2,7.7667,7.8801,357.14795,6.209E5,1.394E6,1.394E6,,DETECTED,1.065E5,7.8103,357.14789,357.14807,2,-0.0137,0.0921,7.7667,7.8801,357.14795,6.209E5,1.394E6,1.604,1.302,1.394E6,,
119,2.433E5,7.8626,337.27432,337.27463,6,7.8014,8.0983,337.2745,5.082E5,1.252E6,1.252E6,,DETECTED,2.433E5,7.8626,337.27432,337.27463,6,-0.0374,0.2458,7.8014,8.0983,337.2745,5.082E5,1.252E6,3.8528,2.4264,1.252E6,,
120,1.263E6,7.8714,195.994,195.99429,28,7.0538,8.2709,195.99416,5.128E5,1.523E6,1.523E6,,DETECTED,1.263E6,7.8714,195.994,195.99429,28,-0.8114,0.8551,7.0538,8.2709,195.99416,5.128E5,1.523E6,0.4886,0.7443,1.523E6,,
121,6.351E4,7.8887,284.33188,284.332,1,7.8626,7.9321,284.33194,5.836E5,1.565E6,1.565E6,,DETECTED,6.351E4,7.8887,284.33188,284.332,1,-0.0048,0.0404,7.8626,7.9321,284.33194,5.836E5,1.565E6,1.6582,1.3291,1.565E6,,
122,1.013E5,7.9148,428.3746,428.37491,2,7.8887,7.9584,428.37473,6.379E5,2.766E6,2.766E6,,DETECTED,1.013E5,7.9148,428.3746,428.37491,2,-0.0048,0.0347,7.8887,7.9584,428.37473,6.379E5,2.766E6,1.6768,1.3384,2.766E6,,
123,1.312E5,7.9933,592.54205,592.5426,2,7.9671,8.037,592.54241,7.059E5,3.736E6,3.736E6,,DETECTED,1.312E5,7.9933,592.54205,592.5426,2,-0.0135,0.0331,7.9671,8.037,592.54241,7.059E5,3.736E6,1.7657,1.3351,3.736E6,,
124,1.475E5,8.0895,326.37881,326.37891,2,8.0632,8.1418,326.37884,6.438E5,4.37E6,4.37E6,,DETECTED,1.475E5,8.0895,326.37881,326.37891,2,-0.0113,0.0327,8.0632,8.1418,326.37884,6.438E5,4.37E6,2.0191,1.4957,4.37E6,,
125,2.422E5,8.1503,371.16342,371.16373,4,8.0983,8.2709,371.16355,5.176E5,2.145E6,2.145E6,,DETECTED,2.422E5,8.1503,371.16342,371.16373,4,-0.0219,0.1627,8.0983,8.2709,371.16355,5.176E5,2.145E6,2.318,1.659,2.145E6,,
126,9.19E4,8.1503,465.17267,465.17322,1,8.1157,8.2622,465.17292,5.079E5,9.916E5,9.916E5,,DETECTED,9.19E4,8.1503,465.17267,465.17322,1,-0.0035,0.1345,8.1157,8.2622,465.17292,5.079E5,9.916E5,3.2358,2.1179,9.916E5,,
127,2.039E5,8.1503,506.19934,506.1998,4,8.107,8.2709,506.19955,5.385E5,2.191E6,2.191E6,,DETECTED,2.039E5,8.1503,506.19934,506.1998,4,-0.0197,0.1064,8.107,8.2709,506.19955,5.385E5,2.191E6,2.7867,1.8934,2.191E6,,
128,9.431E5,8.1588,358.3685,358.36902,6,8.1157,8.3655,358.36859,5.655E5,1.999E7,1.999E7,1,DETECTED,9.431E5,8.1588,358.3685,358.36902,6,-0.0131,0.0351,8.1157,8.3655,358.36859,5.655E5,1.999E7,2.6511,2.7135,1.999E7,1,2
130,7.645E4,8.2102,722.50647,722.50966,2,8.1503,8.2535,722.50676,5.248E5,1.208E6,1.208E6,,DETECTED,7.645E4,8.2102,722.50647,722.50966,2,-0.0208,0.0709,8.1503,8.2535,722.50676,5.248E5,1.208E6,0.7233,0.8617,1.208E6,,
131,1.019E5,8.2276,678.4801,678.48077,2,8.1758,8.2882,678.48054,5.64E5,1.44E6,1.44E6,,DETECTED,1.019E5,8.2276,678.4801,678.48077,2,-0.0307,0.0802,8.1758,8.2882,678.48054,5.64E5,1.44E6,1.1726,1.0863,1.44E6,,
132,1.222E5,8.2535,634.4541,634.45465,2,8.193,8.3225,634.45434,5.073E5,1.586E6,1.586E6,,DETECTED,1.222E5,8.2535,634.4541,634.45465,2,-0.0221,0.0823,8.193,8.3225,634.45434,5.073E5,1.586E6,1.1401,1.0701,1.586E6,,
133,1.213E5,8.2796,590.42599,590.42792,2,8.219,8.3397,590.42761,5.82E5,1.634E6,1.634E6,,DETECTED,1.213E5,8.2796,590.42599,590.42792,2,-0.0394,0.0803,8.219,8.3397,590.42761,5.82E5,1.634E6,0.9926,0.9963,1.634E6,,
134,1.062E5,8.2968,546.40149,546.40204,2,8.2363,8.3569,546.40172,5.302E5,1.516E6,1.516E6,,DETECTED,1.062E5,8.2968,546.40149,546.40204,2,-0.0209,0.0768,8.2363,8.3569,546.40172,5.302E5,1.516E6,0.9936,0.9968,1.516E6,,
135,9.582E4,8.314,506.19949,506.19998,2,8.2709,8.3913,506.19968,5.641E5,1.147E6,1.147E6,,DETECTED,9.582E4,8.314,506.19949,506.19998,2,-0.011,0.1497,8.2709,8.3913,506.19968,5.641E5,1.147E6,1.7946,1.3973,1.147E6,,
136,6.637E4,8.3311,635.48077,635.48376,1,8.3054,8.3655,635.4815,5.527E5,2.196E6,2.196E6,,DETECTED,6.637E4,8.3311,635.48077,635.48376,1,-0.0047,0.0282,8.3054,8.3655,635.4815,5.527E5,2.196E6,1.3362,1.1681,2.196E6,,
137,9.665E4,8.3826,688.52258,688.52307,2,8.314,8.4255,688.52279,5.273E5,1.325E6,1.325E6,,DETECTED,9.665E4,8.3826,688.52258,688.52307,2,-0.0454,0.0853,8.314,8.4255,688.52279,5.273E5,1.325E6,0.6237,0.8118,1.325E6,,
138,2.011E5,8.4084,644.49569,644.49646,3,8.3311,8.4932,644.49614,5.356E5,2.171E6,2.171E6,,DETECTED,2.011E5,8.4084,644.49569,644.49646,3,-0.0487,0.0886,8.3311,8.4932,644.49614,5.356E5,2.171E6,1.0981,1.0491,2.171E6,,
139,3.154E5,8.434,600.46942,600.47015,4,8.3569,8.5439,600.4697,5.633E5,3.355E6,3.355E6,,DETECTED,3.154E5,8.434,600.46942,600.47015,4,-0.0646,0.0959,8.3569,8.5439,600.4697,5.633E5,3.355E6,1.8518,1.2132,3.355E6,,
140,2.526E5,8.4424,430.39017,430.39066,2,8.4169,8.5101,430.39028,5.426E5,7.109E6,7.109E6,,DETECTED,2.526E5,8.4424,430.39017,430.39066,2,-0.0108,0.0315,8.4169,8.5101,430.39028,5.426E5,7.109E6,2.6756,1.9461,7.109E6,,
141,3.76E5,8.4593,556.44223,556.44324,3,8.3741,8.5101,556.44308,1.071E6,4.915E6,4.915E6,1,DETECTED,3.76E5,8.4593,556.44223,556.44324,3,-0.0717,0.0918,8.3741,8.5101,556.44308,1.071E6,4.915E6,0.5956,0.7978,4.915E6,1,2
143,5.766E5,8.4763,512.41669,512.41718,5,8.3998,8.6104,512.41691,8.125E5,5.684E6,5.684E6,1,DETECTED,5.766E5,8.4763,512.41669,512.41718,5,-0.0726,0.0952,8.3998,8.6104,512.41691,8.125E5,5.684E6,2.3991,1.3768,5.684E6,1,2
146,5.641E5,8.5017,468.39059,468.39133,5,8.4169,8.6186,468.39087,8.007E5,5.243E6,5.243E6,1,DETECTED,5.641E5,8.5017,468.39059,468.39133,5,-0.0787,0.0938,8.4169,8.6186,468.39087,8.007E5,5.243E6,1.3786,1.1893,5.243E6,1,2
147,4.226E5,8.5101,424.36414,424.36459,5,8.4255,8.6268,424.36434,8.478E5,3.873E6,3.873E6,,DETECTED,4.226E5,8.5101,424.36414,424.36459,5,-0.0638,0.1039,8.4255,8.6268,424.36434,8.478E5,3.873E6,1.379,1.1895,3.873E6,,
148,7.351E4,8.5186,337.14432,337.14444,1,8.4848,8.5606,337.1444,5.212E5,1.714E6,1.714E6,,DETECTED,7.351E4,8.5186,337.14432,337.14444,1,-0.0045,0.0399,8.4848,8.5606,337.1444,5.212E5,1.714E6,1.245,1.1225,1.714E6,,
149,2.052E5,8.527,380.33735,380.33798,3,8.434,8.6186,380.33783,5.487E5,2.05E6,2.05E6,,DETECTED,2.052E5,8.527,380.33735,380.33798,3,-0.0722,0.1027,8.434,8.6186,380.33783,5.487E5,2.05E6,0.9857,0.9928,2.05E6,,
150,8.395E4,8.527,506.19925,506.19983,1,8.4932,8.6104,506.19962,5.668E5,1.089E6,1.089E6,,DETECTED,8.395E4,8.527,506.19925,506.19983,1,0.0135,0.105,8.4932,8.6104,506.19962,5.668E5,1.089E6,2.4726,1.7363,1.089E6,,
151,1.476E5,8.5354,826.48444,826.48511,1,8.5017,8.6022,826.48488,5.223E5,3.518E6,3.518E6,,DETECTED,1.476E5,8.5354,826.48444,826.48511,1,-0.0107,0.0352,8.5017,8.6022,826.48488,5.223E5,3.518E6,1.811,1.4911,3.518E6,,
152,6.33E5,8.5606,782.4579,782.45886,3,8.5186,8.8076,782.45826,6.232E5,9.689E6,9.689E6,1,DETECTED,6.33E5,8.5606,782.4579,782.45886,3,-0.0213,0.0369,8.5186,8.8076,782.45826,6.232E5,9.689E6,4.6076,3.4502,9.689E6,1,2
154,9.96E4,8.5606,784.45935,784.46033,0,8.527,8.6104,784.45984,6.13E5,2.362E6,2.362E6,,DETECTED,9.96E4,8.5606,784.45935,784.46033,,,0.037,8.527,8.6104,784.45984,6.13E5,2.362E6,1.4784,1.2392,2.362E6,,
155,7.569E4,8.5773,644.49569,644.4964,1,8.5439,8.6431,644.49614,5.34E5,1.29E6,1.29E6,,DETECTED,7.569E4,8.5773,644.49569,644.4964,1,-0.0033,0.0565,8.5439,8.6431,644.49614,5.34E5,1.29E6,1.9668,1.4834,1.29E6,,
156,1.289E6,8.5773,738.43164,738.43292,7,8.5439,8.8244,738.43204,7.734E5,2.005E7,2.005E7,1,DETECTED,1.289E6,8.5773,738.43164,738.43292,7,-0.0211,0.0377,8.5439,8.8244,738.43204,7.734E5,2.005E7,6.2375,4.1594,2.005E7,1,2
158,2.279E5,8.5773,740.43134,740.43347,0,8.5523,8.6999,740.43302,5.109E5,4.509E6,4.509E6,,DETECTED,2.279E5,8.5773,740.43134,740.43347,,,0.0371,8.5523,8.6999,740.43302,5.109E5,4.509E6,4.571,2.9456,4.509E6,,
159,1.657E5,8.6022,600.46869,600.47064,2,8.5439,8.708,600.46974,5.797E5,2.056E6,2.056E6,,DETECTED,1.657E5,8.6022,600.46869,600.47064,2,-0.0198,0.055,8.5439,8.708,600.46974,5.797E5,2.056E6,1.8131,1.4066,2.056E6,,
160,2.17E6,8.6022,694.40546,694.40668,7,8.569,8.8578,694.40581,1.29E6,3.525E7,3.525E7,1,DETECTED,2.17E6,8.6022,694.40546,694.40668,7,-0.0293,0.0355,8.569,8.8578,694.40581,1.29E6,3.525E7,5.4509,4.008,3.525E7,1,2
162,4.136E5,8.6022,696.40601,696.40771,0,8.569,8.8076,696.40675,5.296E5,7.136E6,7.136E6,1,DETECTED,4.136E5,8.6022,696.40601,696.40771,,,0.0353,8.569,8.8076,696.40675,5.296E5,7.136E6,5.1732,4.9661,7.136E6,1,2
164,2.901E5,8.6268,556.44226,556.44324,3,8.5101,8.7244,556.44287,8.449E5,2.664E6,2.664E6,,DETECTED,2.901E5,8.6268,556.44226,556.44324,3,-0.1139,0.125,8.5101,8.7244,556.44287,8.449E5,2.664E6,0.8354,0.9177,2.664E6,,
165,2.87E6,8.6268,650.37921,650.38043,6,8.5939,8.8244,650.37954,1.874E6,4.859E7,4.859E7,1,DETECTED,2.87E6,8.6268,650.37921,650.38043,6,-0.0279,0.0373,8.5939,8.8244,650.37954,1.874E6,4.859E7,5.6939,3.7718,4.859E7,1,2
167,5.469E5,8.6268,652.37974,652.38092,0,8.5939,8.8244,652.3804,6.243E5,9.584E6,9.584E6,1,DETECTED,5.469E5,8.6268,652.37974,652.38092,,,0.0356,8.5939,8.8244,652.3804,6.243E5,9.584E6,4.8558,4.728,9.584E6,1,2
169,6.455E4,8.6512,327.30121,327.30142,1,8.6186,8.6836,327.30134,5.66E5,1.704E6,1.704E6,,DETECTED,6.455E4,8.6512,327.30121,327.30142,1,-0.002,0.0412,8.6186,8.6836,327.30134,5.66E5,1.704E6,0.9936,0.9968,1.704E6,,
170,2.226E5,8.6512,512.41687,512.4173,2,8.6104,8.7326,512.41705,1.022E6,3.312E6,3.312E6,,DETECTED,2.226E5,8.6512,512.41687,512.4173,2,-0.0287,0.05,8.6104,8.7326,512.41705,1.022E6,3.312E6,1.9927,1.4963,3.312E6,,
171,3.881E6,8.6512,606.35272,606.35376,7,8.6186,8.9324,606.35309,2.493E6,6.384E7,6.384E7,1,DETECTED,3.881E6,8.6512,606.35272,606.35376,7,0.0097,0.0322,8.6186,8.9324,606.35309,2.493E6,6.384E7,4.2428,4.8996,6.384E7,1,2
173,6.368E5,8.6512,608.35333,608.35431,0,8.6186,8.8745,608.35371,6.542E5,1.153E7,1.153E7,1,DETECTED,6.368E5,8.6512,608.35333,608.35431,,,0.0318,8.6186,8.8745,608.35371,6.542E5,1.153E7,4.233,3.8823,1.153E7,1,2
175,7.236E4,8.6593,581.43213,581.43256,1,8.635,8.6999,581.43229,5.003E5,2.359E6,2.359E6,,DETECTED,7.236E4,8.6593,581.43213,581.43256,1,0.005,0.0298,8.635,8.6999,581.43229,5.003E5,2.359E6,1.6665,1.3333,2.359E6,,
176,1.801E6,8.6593,637.49475,637.49609,7,8.6268,8.9324,637.49522,1.315E6,3.829E7,3.829E7,1,DETECTED,1.801E6,8.6593,637.49475,637.49609,7,-0.0193,0.0302,8.6268,8.9324,637.49522,1.315E6,3.829E7,3.2684,3.6473,3.829E7,1,3
179,8.383E4,8.6593,659.47699,659.47828,1,8.635,8.6999,659.47735,5.626E5,2.714E6,2.714E6,,DETECTED,8.383E4,8.6593,659.47699,659.47828,1,0.0039,0.0286,8.635,8.6999,659.47735,5.626E5,2.714E6,1.6665,1.3333,2.714E6,,
180,1.108E5,8.6593,682.55263,682.55389,1,8.635,8.708,682.55339,6.233E5,3.459E6,3.459E6,,DETECTED,1.108E5,8.6593,682.55263,682.55389,1,-0.0019,0.0281,8.635,8.708,682.55339,6.233E5,3.459E6,2.2225,1.5004,3.459E6,,
181,2.555E5,8.6674,468.39093,468.3916,1,8.6186,8.7658,468.39115,9.807E5,3.576E6,3.576E6,,DETECTED,2.555E5,8.6674,468.39093,468.3916,1,-0.0123,0.0508,8.6186,8.7658,468.39115,9.807E5,3.576E6,2.0164,1.5082,3.576E6,,
182,3.629E6,8.6755,562.32642,562.32727,7,8.635,8.9324,562.32668,1.506E6,5.885E7,5.885E7,1,DETECTED,3.629E6,8.6755,562.32642,562.32727,7,-0.0344,0.0377,8.635,8.9324,562.32668,1.506E6,5.885E7,3.5258,4.3352,5.885E7,1,2
184,5.806E5,8.6755,564.32629,564.32758,0,8.6431,8.916,564.32667,6.068E5,9.77E6,9.77E6,1,DETECTED,5.806E5,8.6755,564.32629,564.32758,,,0.0388,8.6431,8.916,564.32667,6.068E5,9.77E6,3.8197,4.3876,9.77E6,1,2
186,2.327E5,8.6836,424.3642,424.36472,1,8.6268,8.7826,424.36443,8.275E5,3.35E6,3.35E6,,DETECTED,2.327E5,8.6836,424.3642,424.36472,1,-0.0101,0.0423,8.6268,8.7826,424.36443,8.275E5,3.35E6,1.7416,1.3708,3.35E6,,
187,6.684E4,8.6917,319.28506,319.28537,0,8.6674,8.7326,319.28516,5.241E5,2.034E6,2.034E6,,DETECTED,6.684E4,8.6917,319.28506,319.28537,,,0.0331,8.6674,8.7326,319.28516,5.241E5,2.034E6,1.6808,1.3404,2.034E6,,
188,7.229E4,8.6917,321.17349,321.17377,0,8.6674,8.7326,321.17363,5.717E5,2.133E6,2.133E6,,DETECTED,7.229E4,8.6917,321.17349,321.17377,,,0.0321,8.6674,8.7326,321.17363,5.717E5,2.133E6,1.6808,1.3404,2.133E6,,
189,7.434E4,8.6917,336.31137,336.31195,0,8.6674,8.7326,336.31162,5.952E5,2.053E6,2.053E6,,DETECTED,7.434E4,8.6917,336.31137,336.31195,,,0.0353,8.6674,8.7326,336.31162,5.952E5,2.053E6,1.6808,1.3404,2.053E6,,
190,7.852E4,8.6917,363.31119,363.31149,0,8.6674,8.7409,363.31127,5.25E5,2.157E6,2.157E6,,DETECTED,7.852E4,8.6917,363.31119,363.31149,,,0.0338,8.6674,8.7409,363.31127,5.25E5,2.157E6,2.0222,1.5111,2.157E6,,
191,1.607E5,8.6917,380.33735,380.3381,1,8.6512,8.8076,380.33789,5.092E5,2.807E6,2.807E6,,DETECTED,1.607E5,8.6917,380.33735,380.3381,1,0.0061,0.0379,8.6512,8.8076,380.33789,5.092E5,2.807E6,5.0272,1.9314,2.807E6,,
192,2.721E6,8.6917,518.30017,518.30109,8,8.6593,8.9977,518.30052,1.921E6,4.388E7,4.388E7,1,DETECTED,2.721E6,8.6917,518.30017,518.30109,8,-0.0263,0.0336,8.6593,8.9977,518.30052,1.921E6,4.388E7,5.5214,7.2731,4.388E7,1,2
194,3.374E5,8.6917,520.2995,520.3009,0,8.6593,8.8578,520.30002,5.842E5,6.748E6,6.748E6,1,DETECTED,3.374E5,8.6917,520.2995,520.3009,,,0.0326,8.6593,8.8578,520.30002,5.842E5,6.748E6,4.1449,3.3758,6.748E6,1,2
196,8.946E4,8.6917,523.25537,523.25629,1,8.6674,8.7409,523.25609,5.572E5,2.472E6,2.472E6,,DETECTED,8.946E4,8.6917,523.25537,523.25629,1,0.0109,0.0353,8.6674,8.7409,523.25609,5.572E5,2.472E6,2.0222,1.5111,2.472E6,,
197,1.33E5,8.6917,546.3316,546.33227,1,8.6674,8.7658,546.33197,5.111E5,3.418E6,3.418E6,,DETECTED,1.33E5,8.6917,546.3316,546.33227,1,0.0039,0.033,8.6674,8.7658,546.33197,5.111E5,3.418E6,3.5601,2.0252,3.418E6,,
198,6.074E4,8.708,142.06866,142.06877,0,8.6755,8.7409,142.06874,5.976E5,1.478E6,1.478E6,,DETECTED,6.074E4,8.708,142.06866,142.06877,,,0.0445,8.6755,8.7409,142.06874,5.976E5,1.478E6,1.013,1.0065,1.478E6,,
199,1.966E5,8.708,144.04786,144.04817,0,8.6431,8.8076,144.04801,5.645E5,2.707E6,2.707E6,,DETECTED,1.966E5,8.708,144.04786,144.04817,,,0.0536,8.6431,8.8076,144.04801,5.645E5,2.707E6,1.5365,1.2683,2.707E6,,
200,1.812E5,8.708,233.12091,233.12129,1,8.6755,8.8076,233.12103,5.059E5,3.579E6,3.579E6,,DETECTED,1.812E5,8.708,233.12091,233.12129,1,0.0061,0.0369,8.6755,8.8076,233.12103,5.059E5,3.579E6,5.3046,2.0354,3.579E6,,
201,1.631E5,8.708,277.14725,277.14746,1,8.6755,8.7993,277.14734,5.063E5,3.428E6,3.428E6,,DETECTED,1.631E5,8.708,277.14725,277.14746,1,-0.002,0.0372,8.6755,8.7993,277.14734,5.063E5,3.428E6,5.8332,1.9064,3.428E6,,
203,1.409E6,8.708,474.27432,474.27518,6,8.6755,9.006,474.27464,8.764E5,2.209E7,2.209E7,1,DETECTED,1.409E6,8.708,474.27432,474.27518,6,-0.0182,0.0356,8.6755,9.006,474.27464,8.764E5,2.209E7,5.5535,6.4129,2.209E7,1,2
205,1.151E5,8.708,476.27298,476.27444,0,8.6836,8.7742,476.27345,5.119E5,2.648E6,2.648E6,,DETECTED,1.151E5,8.708,476.27298,476.27444,,,0.0371,8.6836,8.7742,476.27345,5.119E5,2.648E6,9.1267,1.8598,2.648E6,,
206,4.554E4,8.708,479.22978,479.23038,0,8.6836,8.7409,479.2302,5.239E5,1.291E6,1.291E6,,DETECTED,4.554E4,8.708,479.22978,479.23038,,,0.0386,8.6836,8.7409,479.2302,5.239E5,1.291E6,1.3504,1.1752,1.291E6,,
207,2.007E5,8.708,502.30513,502.306,2,8.6755,8.8076,502.30574,5.075E5,4.464E6,4.464E6,1,DETECTED,2.007E5,8.708,502.30513,502.306,2,-0.0031,0.0332,8.6755,8.8076,502.30574,5.075E5,4.464E6,4.151,2.0354,4.464E6,1,2
