row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000004_01_01.mzML Peak area,20250402_PMA_tp24_000008_01_01.mzML Peak area,20250402_PMA_tp24_000021_01_01.mzML Peak area,20250402_PMA_tp24_000022_01_01.mzML Peak area,20250402_PMA_tp24_000023_01_01.mzML Peak area,20250402_PMA_tp24_000024_03_01.mzML Peak area,20250402_PMA_tp24_000026_01_01.mzML Peak area,20250402_PMA_tp24_000027_01_01.mzML Peak area,20250402_PMA_tp24_000028_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_02.mzML Peak area,20250402_PMA_tp24_000031_01_01.mzML Peak area,20250402_PMA_tp24_000032_01_01.mzML Peak area,20250402_PMA_tp24_000033_01_01.mzML Peak area,20250402_PMA_tp24_000035_01_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_00.mzML Peak area,20250402_PMA_tp24_solanum_qc_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_02.mzML Peak area,20250402_PMA_tp24_solanum_qc_03.mzML Peak area,20250402_PMA_tp24_solanum_qc_04.mzML Peak area,20250402_PMA_tp24_solanum_qc_05.mzML Peak area,Unnamed: 38
1944,208.03977637477612,3.2293437,height,,,,,,,,,,,1201722.5,1085190.2,900718.3,1037498.2,1006435.94,1099478.9,1082564.6,985766.6,1192604.2,1249952.2,1043279.2,913871.3,962970.9,985356.1,1052842.0,932706.56,956215.1,1133713.5,1127230.2,1311787.0,1194467.0,1067803.6,997853.0,974032.5,1033184.9,
1945,283.1543744668618,3.2088158,height,,,,,,,,,,,1024568.06,1582719.9,1928454.6,1775998.6,1483359.0,3070205.2,4417238.5,2038966.2,1276452.5,1587817.9,2066959.5,0.0,0.0,0.0,808377.3,0.0,0.0,0.0,0.0,1562062.9,1334212.2,1279411.2,1261114.6,1203762.5,1118207.0,
1946,301.1651013572987,3.219311,height,,,,,,,,,,,0.0,1093124.5,1043262.4,0.0,1039584.7,4143949.0,5567069.0,1978987.2,0.0,0.0,1033127.6,0.0,0.0,0.0,708303.75,0.0,0.0,0.0,0.0,1182972.5,1124212.4,1120139.2,1119901.6,1122349.1,1058338.1,
1947,305.1499211356362,3.2204795,height,,,,,,,,,,,14187658.0,20034558.0,10456623.0,8507119.0,7579138.0,5078022.0,9808048.0,10136141.0,4524323.5,14879832.0,8269326.0,0.0,0.0,0.0,9985760.0,0.0,0.0,0.0,0.0,7707018.0,7083256.5,6521021.0,7346070.5,6863589.0,6240787.5,
1948,327.1318577734782,3.2204738,height,,,,,,,,,,,4718283.0,8261069.5,4094441.8,2984992.0,3010820.5,1759263.1,4125304.8,3757710.5,1204232.5,5468717.5,3153844.2,0.0,0.0,0.0,3188317.0,0.0,0.0,0.0,0.0,2523296.0,2217988.0,2236072.2,2544004.5,2514952.8,2256218.8,
1949,302.23298638507293,3.219192,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1627875.4,8878082.0,2140796.8,2755812.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212810.5,1190408.9,917747.1,1127242.6,1086233.9,955676.8,
1950,403.15061484699135,3.2209506,height,,,,,,,,,,,2503925.5,1799067.9,838632.3,3417627.2,1760864.5,971750.5,1849127.5,958321.1,983564.44,2173925.0,1309358.8,0.0,0.0,0.0,1929186.8,0.0,0.0,0.0,0.0,1765655.0,1744832.4,1867846.5,2075934.8,2111429.8,2232496.0,
1951,443.18960265368383,3.2271128,height,,,,,,,,,,,765387.8,2348240.0,3893384.0,2482520.0,3512702.0,1457559.2,3205351.8,4053600.0,1465845.6,2792968.8,3423214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138271.0,1403945.0,1830311.4,1663801.8,1401658.6,1542867.5,
1952,241.14380793808235,3.2275493,height,,,,,,,,,,,0.0,1492920.2,2465555.0,1839394.0,2125969.5,1141352.1,1965664.2,2703676.0,1209627.2,1867402.5,2292927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606029.5,1244438.5,1306017.0,1191408.9,1013979.4,1039171.94,
1953,501.1951202797573,3.231849,height,,,,,,,,,,,0.0,0.0,0.0,1840432.9,2491514.5,0.0,4770579.5,1594419.9,1524043.4,0.0,1300417.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270870.6,1059702.6,1119099.4,1108636.6,0.0,0.0,
1954,496.2393611747633,3.2306523,height,,,,,,,,,,,1240295.4,1569895.4,1393334.4,2999255.5,5062099.0,1677391.5,8953219.0,2580599.8,3416819.8,2108402.8,2681579.0,0.0,0.0,0.0,1808239.2,0.0,0.0,0.0,0.0,2785718.5,2376734.0,2390414.0,2353018.2,2115324.5,2046065.4,
1955,299.1492931149671,3.2315912,height,,,,,,,,,,,1167468.1,1460423.2,1442637.5,2881647.8,4705462.5,1946889.0,8326884.5,2657489.5,3285609.5,1940919.2,2438878.2,0.0,0.0,0.0,1554314.9,0.0,0.0,0.0,0.0,2597397.0,2394915.2,2260223.5,2204613.2,1939421.4,1900886.9,
1956,270.1703420805161,3.2364533,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1957146.2,0.0,1290601.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1957,171.99330931954773,3.2219193,height,,,,,,,,,,,2582179.5,2265465.2,2205604.8,1929130.0,2279709.0,2509933.5,2170045.2,1781105.1,2792131.0,2665594.2,1994605.9,1807317.2,2505965.0,2465836.2,2360758.5,1851277.6,2307588.2,3217168.8,3216816.5,2759317.2,3164426.0,0.0,2419246.2,1883076.9,0.0,
1958,343.12931462472403,3.2481346,height,,,,,,,,,,,4745809.0,2700645.5,0.0,2797780.8,1488836.0,0.0,1622483.6,1821088.4,2080491.6,2422239.8,1254649.9,0.0,0.0,0.0,2168644.8,0.0,0.0,0.0,0.0,2201736.8,2439767.5,1189485.1,1263494.4,1121605.9,1083148.9,
1959,304.12181037490507,3.2484016,height,,,,,,,,,,,0.0,0.0,2641152.0,0.0,0.0,0.0,0.0,1662773.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1960,393.1659167800267,3.2442093,height,,,,,,,,,,,5251564.0,4888657.5,934455.1,2604818.2,2130234.5,0.0,1842288.9,2417097.5,1986146.4,3623926.0,2074068.2,0.0,0.0,0.0,4113103.0,0.0,0.0,0.0,0.0,1665312.5,1606437.5,1611241.5,1613886.9,1431210.2,1540958.6,
1961,286.11123342694884,3.246964,height,,,,,,,,,,,0.0,0.0,4922687.0,0.0,0.0,0.0,0.0,2753297.2,0.0,0.0,1158357.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921754.9,861376.25,0.0,862409.0,683844.56,0.0,
1962,162.99850633775503,3.2475603,height,,,,,,,,,,,1881172.5,0.0,2053992.9,1940169.8,2000226.4,2373315.8,0.0,733770.94,1763486.2,1966375.6,1511372.4,936684.3,1661101.1,1925994.1,1910110.9,1963536.1,2068503.5,1673936.1,1740080.0,1424894.2,1678742.0,1956935.5,2136045.8,1479092.4,1688826.8,
1963,453.1734980583735,3.2285135,height,,,,,,,,,,,4922687.0,3831027.0,815087.8,1907361.5,0.0,0.0,0.0,0.0,0.0,2733908.8,0.0,0.0,0.0,0.0,1785195.6,0.0,0.0,0.0,0.0,839518.1,891692.75,864381.6,957782.0,994111.3,856641.0,
1964,448.21852253003823,3.2535956,height,,,,,,,,,,,10269602.0,6970826.0,585077.7,3386224.2,0.0,0.0,0.0,775798.75,906617.94,6000055.5,995596.6,0.0,0.0,0.0,4421440.0,0.0,0.0,0.0,0.0,2115909.2,1828017.8,1814724.0,1923353.6,1892382.8,2023426.6,
1965,427.1481957979312,3.1947012,height,,,,,,,,,,,1846264.8,3864295.0,2195121.2,5787042.0,3014311.2,1074658.5,2511837.8,2326565.2,1518617.4,3852149.5,2610134.5,0.0,0.0,0.0,3174426.8,0.0,0.0,0.0,0.0,1644605.5,2610755.5,2468762.0,2551309.0,2576995.0,2494089.0,
1966,414.2339683677124,3.2570128,height,,,,,,,,,,,3325908.0,2938165.8,3730603.2,2901348.0,3271708.8,3412795.8,3072931.8,2932615.5,3079216.8,3128933.8,2234553.5,0.0,0.0,0.0,2600313.8,0.0,0.0,0.0,0.0,2936951.8,2334501.8,2452640.0,2377389.5,2241287.5,1983990.5,
1967,419.1894593537741,3.2570124,height,,,,,,,,,,,2178561.5,1980876.4,2462419.8,2008500.5,2550675.0,2111623.5,2049950.5,1674563.6,1631223.8,2011177.8,1445493.0,0.0,0.0,0.0,1887360.1,0.0,0.0,0.0,0.0,1645746.5,1316498.6,1427766.8,1584073.9,1401495.6,1168188.1,
1968,303.0902127804709,3.2581334,height,,,,,,,,,,,1311117.8,2015142.0,7952497.0,1801245.9,1618736.0,0.0,1401938.1,5718635.0,1146959.6,1308026.8,3302775.0,0.0,0.0,0.0,1050343.1,0.0,0.0,0.0,0.0,1777026.4,1694067.9,1770543.0,1972679.4,1825600.9,1698130.1,
1969,233.1176367669908,3.2052352,height,,,,,,,,,,,5837675.5,1521944.9,1031482.7,850040.94,1251120.8,0.0,1291807.2,1385962.5,1194219.6,4005814.5,1592825.6,0.0,0.0,0.0,2742791.0,0.0,0.0,0.0,0.0,1885704.6,1824279.0,1604358.9,1676715.0,1917714.6,1657170.5,
1970,457.2415323755979,3.26027,height,,,,,,,,,,,2440125.5,1912922.9,3577411.5,4599208.0,3954160.8,1780664.9,2001053.4,3398748.5,1593130.6,3160341.8,1528813.5,0.0,0.0,0.0,1444079.0,0.0,0.0,0.0,0.0,1839586.8,1345885.4,1716182.1,1675265.2,1686267.2,1499331.5,
1971,199.9882537986332,3.2310822,height,,,,,,,,,,,6575489.5,5689610.5,5633654.5,5547681.5,6396575.5,6799853.5,5791344.0,4598532.0,7051750.0,7015874.5,4941479.0,4770026.0,6436798.5,6711826.5,6124118.5,5307324.5,6099558.5,8352917.0,8512948.0,7478083.5,8226676.0,6498700.5,6016865.5,4915778.0,5213086.0,
1972,540.1981271654555,3.2177634,height,,,,,,,,,,,1808285.8,1255327.1,0.0,1636125.6,892627.75,0.0,1020167.3,833268.25,0.0,1618201.5,0.0,0.0,0.0,0.0,1379744.8,0.0,0.0,0.0,0.0,1531609.2,1399445.0,1545575.9,1372673.9,1463618.2,1239485.2,
1973,711.2881065505459,3.26566,height,,,,,,,,,,,5350035.0,5089534.0,2447493.5,2037100.6,2369889.8,2595278.5,1938735.4,3739014.2,2550944.0,5496383.5,2203085.8,0.0,0.0,0.0,3552040.2,0.0,0.0,0.0,0.0,1595794.5,1186066.9,1115220.9,693687.44,0.0,0.0,
1974,373.1399668821984,3.278361,height,,,,,,,,,,,5419887.5,2875705.5,896860.9,3777670.2,1665531.1,1304415.2,1823191.0,2410760.0,2490786.0,2443301.2,1312164.0,0.0,0.0,0.0,3536525.2,0.0,0.0,0.0,0.0,3917543.5,4048739.0,3391707.8,3523090.0,3043994.0,3204288.2,
1975,679.5126302989239,3.2698288,height,,,,,,,,,,,1567574.8,1486437.2,1201862.1,1350120.6,1432846.4,1529432.5,1191808.1,1347395.1,1565096.1,1518627.5,1325625.0,1425462.6,1813609.1,1935351.5,1454978.2,1549294.2,1834333.0,2247328.2,2361946.2,1820973.5,1854099.0,1450563.0,1387885.8,1323270.6,1252649.6,
1976,409.1471138903229,3.2706065,height,,,,,,,,,,,946232.44,3147097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1977,250.14415012447188,3.2332873,height,,,,,,,,,,,1473688.4,1924363.6,1440056.0,924765.3,1553061.5,0.0,1467909.1,1783914.2,1385653.4,989769.5,3461366.0,0.0,0.0,0.0,1396990.8,0.0,0.0,0.0,0.0,1214742.2,1319269.0,1233649.1,1052590.8,1202362.4,1037468.6,
1978,189.12767131751343,3.3012092,height,,,,,,,,,,,1780841.4,2703287.5,2426074.2,868772.4,816060.3,775164.6,763814.75,1651598.0,975408.06,3071544.5,957752.3,0.0,0.0,0.0,1430426.6,0.0,0.0,0.0,0.0,962075.0,966766.2,1015299.4,932332.75,951603.94,845381.3,
1979,314.19657091004143,3.2747653,height,,,,,,,,,,,0.0,0.0,912285.9,669673.56,1037192.2,3406891.8,1951461.1,2281060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789932.44,0.0,0.0,0.0,0.0,0.0,
1980,638.3784538510017,3.2784774,height,,,,,,,,,,,14701581.0,13893857.0,11594020.0,11108694.0,11425081.0,15762045.0,10973482.0,11434704.0,14307466.0,15552503.0,12176174.0,11653962.0,14296754.0,13272637.0,11725876.0,12804977.0,13770842.0,17898822.0,17917674.0,14448724.0,15458597.0,12225393.0,11664362.0,11054849.0,11720835.0,
1981,397.1372445272216,3.2805576,height,,,,,,,,,,,10753806.0,6055032.5,989395.25,3672732.0,2482582.5,1695472.0,3015428.5,3503247.2,3900031.8,5075253.5,2939548.2,0.0,0.0,0.0,7868786.5,0.0,0.0,0.0,0.0,4702781.0,4398599.0,2274623.2,1792105.5,832694.7,0.0,
1982,375.1554077983736,3.2809136,height,,,,,,,,,,,35599576.0,20769414.0,3621345.2,13658232.0,8822031.0,5172881.5,10314601.0,13045923.0,13676769.0,19822968.0,7965969.5,0.0,0.0,0.0,27995892.0,0.0,0.0,0.0,0.0,16544199.0,16029400.0,8575867.0,5814045.0,3251088.5,3652618.5,
1983,436.2186176289837,3.2818239,height,,,,,,,,,,,3412859.5,4345945.5,8586643.0,5110738.5,3861550.5,1223982.2,2313433.0,6090348.5,2766787.2,4734810.0,2871682.2,0.0,0.0,0.0,2587675.5,0.0,0.0,0.0,0.0,3133093.2,2904653.8,2882387.2,3126424.2,2637968.0,2562864.5,
1984,301.11863401700765,3.2881258,height,,,,,,,,,,,4888876.5,2846812.0,1149186.1,2217861.8,1209217.0,0.0,1426141.4,1954633.1,2244148.0,2778021.8,1966607.0,0.0,0.0,0.0,3811008.0,0.0,0.0,0.0,0.0,2288790.8,2215031.0,1175929.9,1041371.1,0.0,0.0,
1985,377.13465679305006,3.2809846,height,,,,,,,,,,,5454745.0,4867241.5,1019053.1,2734452.2,2392972.0,0.0,1633963.2,2896534.2,2061099.6,4329923.0,1630372.8,0.0,0.0,0.0,3724220.0,0.0,0.0,0.0,0.0,1903002.8,1841960.8,1531716.9,1805273.8,1473716.9,1653284.8,
1986,343.12931086131573,3.2513144,height,,,,,,,,,,,5660143.5,2823643.0,0.0,3012602.0,1543015.4,0.0,1588917.6,1821088.4,2080491.6,2537917.0,1254649.9,0.0,0.0,0.0,3601799.8,0.0,0.0,0.0,0.0,2484276.8,2439767.5,1189485.1,1263494.4,1166109.1,1083148.9,
1987,357.14474526038737,3.293478,height,,,,,,,,,,,5644017.0,3549009.0,777193.25,2342963.0,1707260.8,0.0,1712206.1,2168563.0,2295557.8,3366920.8,1507090.6,0.0,0.0,0.0,4475369.5,0.0,0.0,0.0,0.0,2278646.2,2405672.2,1289093.4,1135461.2,1006661.94,1018829.7,
1988,441.17393248342376,3.2822714,height,,,,,,,,,,,2509801.0,3817701.5,8249395.0,4285418.5,3535902.8,1112009.0,1907013.8,5538211.0,2329113.8,4065420.2,2619639.5,0.0,0.0,0.0,1976339.9,0.0,0.0,0.0,0.0,2149426.8,2304957.8,2030276.0,2499320.2,1875250.5,2141109.8,
1989,695.2930327634191,3.283026,height,,,,,,,,,,,8917078.0,7058086.5,1273371.5,1383748.2,1379735.9,0.0,1225989.6,2125441.0,2589773.5,2840748.8,1359437.1,0.0,0.0,0.0,5919162.5,0.0,0.0,0.0,0.0,1308963.5,1205326.8,929308.6,0.0,0.0,0.0,
1990,197.1175664955964,3.2858973,height,,,,,,,,,,,4658797.5,2447533.0,3377568.5,4916439.0,4525578.5,4624302.0,3826686.5,3859655.5,4730319.0,4099576.8,3371166.8,0.0,0.0,0.0,3524918.2,0.0,0.0,0.0,0.0,7701207.5,8144799.0,6839405.5,7683005.5,5587140.0,5660543.5,
1991,448.2184278394414,3.3326588,height,,,,,,,,,,,5907996.5,6879911.5,3058261.8,3319206.5,2115016.8,2311124.2,2180134.2,2950090.0,2057503.0,5677339.0,0.0,0.0,0.0,0.0,4440141.0,0.0,0.0,0.0,0.0,1979876.4,2049082.8,1785703.2,2222834.0,2185733.0,2324515.5,
1992,139.9825096420088,3.276058,height,,,,,,,,,,,2832192.0,2898833.8,3315053.0,3219364.2,3417620.2,2463620.0,3718553.0,1990490.9,2747903.0,2945777.2,2082419.5,1552620.0,2577187.2,2631802.2,2004872.1,2962551.2,3172646.2,2590985.8,2689383.2,2332538.0,3405195.0,2677839.5,3263508.2,2370954.8,0.0,
1993,137.09636770311693,3.2908735,height,,,,,,,,,,,8815234.0,12084154.0,4701809.5,12892927.0,6023430.5,6077843.5,6898664.5,5482686.5,6119593.0,15740611.0,5966448.5,0.0,0.0,0.0,9101779.0,0.0,0.0,0.0,0.0,5435073.5,5841583.5,5951519.5,6392100.0,4675257.0,4257532.5,
1994,371.2068193795901,3.2908742,height,,,,,,,,,,,6282223.0,8335072.5,3237080.0,9009327.0,4388568.5,4174561.0,4958832.5,3402846.8,4222982.5,10118758.0,3737299.8,0.0,0.0,0.0,6167794.5,0.0,0.0,0.0,0.0,3955082.2,3732948.2,3937457.2,3838735.5,3309705.8,3126443.8,
1995,416.2648435359756,3.2908742,height,,,,,,,,,,,5121310.0,5242408.0,2154079.0,6839109.5,3953499.2,3637507.8,4075945.2,2765888.5,3945485.2,6144848.0,3560268.0,0.0,0.0,0.0,6022876.5,0.0,0.0,0.0,0.0,2836340.8,3437475.5,3481616.0,3320400.8,3316130.8,3465325.8,
1996,393.1883028756369,3.291332,height,,,,,,,,,,,16140067.0,24659918.0,9226987.0,22785298.0,11526372.0,11104186.0,12469643.0,9196235.0,9768607.0,26161024.0,10662580.0,0.0,0.0,0.0,15186802.0,0.0,0.0,0.0,0.0,8843756.0,9465389.0,9017406.0,9485836.0,8127522.0,8899441.0,
1997,191.1433312451231,3.2876284,height,,,,,,,,,,,10316845.0,14033732.0,5732813.0,14374323.0,7188824.0,7096683.5,7806434.5,9911592.0,7052453.5,17367416.0,6767758.5,0.0,0.0,0.0,10270534.0,0.0,0.0,0.0,0.0,6251432.0,6622093.5,6687033.0,6818064.0,5485157.5,5272842.0,
1998,133.10147875934177,3.2917795,height,,,,,,,,,,,11979439.0,15898130.0,6553082.0,16779898.0,7990876.5,7959309.0,8949463.0,7614981.0,7990926.0,20731620.0,7756914.5,0.0,0.0,0.0,11689901.0,0.0,0.0,0.0,0.0,7154748.0,7876076.5,7849888.5,8504006.0,6113768.0,5596643.5,
1999,209.15391177282365,3.2955265,height,,,,,,,,,,,4422346.5,5903066.0,3201718.8,5894857.0,8236019.5,3485908.2,9328693.0,3227097.5,7311085.0,7517877.5,2949924.0,0.0,0.0,0.0,4311088.0,0.0,0.0,0.0,0.0,6454091.5,7617704.5,3191143.5,6522185.0,2472377.5,2302533.0,
2000,316.24861517475966,3.2895632,height,,,,,,,,,,,0.0,0.0,826815.56,0.0,1948725.0,5225737.0,2509857.2,2983513.5,0.0,717183.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067754.1,1139608.2,1125598.4,1048566.7,993016.4,926878.8,
2001,190.062846618606,3.298273,height,,,,,,,,,,,0.0,968549.2,7832901.0,1172217.1,829387.56,1531254.9,1315339.5,1664446.6,0.0,1576675.0,1260063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342431.5,1188028.0,1358931.0,1409432.8,987628.5,0.0,
2002,217.08630053979547,3.2970858,height,,,,,,,,,,,0.0,710618.94,4765525.0,736705.44,693498.0,1119729.2,863474.6,1035773.25,0.0,1025229.94,813186.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845985.4,782342.9,775288.8,836779.44,0.0,0.0,
2003,619.178691976863,3.2982135,height,,,,,,,,,,,0.0,808117.9,5135898.0,0.0,0.0,0.0,925398.06,984137.4,0.0,1041474.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861729.9,813553.44,0.0,0.0,0.0,
2004,626.2810599613955,3.2991743,height,,,,,,,,,,,0.0,838779.7,6237651.5,1115819.0,972332.44,1907371.4,1473838.2,1584813.5,0.0,1415278.8,1445526.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395806.5,1638480.6,1499790.6,1537168.4,1206072.6,1446195.0,
2005,411.1994841422538,3.294045,height,,,,,,,,,,,3834021.0,6034689.5,10728954.0,5386019.0,4608287.5,7619026.0,4984944.0,6748244.5,3137825.5,8901563.0,4102679.5,0.0,0.0,0.0,3799009.2,0.0,0.0,0.0,0.0,3344759.8,3517470.8,3368522.5,3899739.8,3389672.0,3572208.5,
2006,868.5056839113419,3.2963033,height,,,,,,,,,,,5122832.5,5784729.5,8099806.0,9777662.0,6669515.0,10170346.0,10525588.0,7321737.5,7014915.0,8673717.0,6092702.0,0.0,0.0,0.0,3550710.5,0.0,0.0,0.0,0.0,6985704.0,6654844.5,5876424.5,5567028.0,5372176.0,5059804.5,
2007,205.08630887198143,3.2988594,height,,,,,,,,,,,0.0,1239746.2,9723421.0,1393746.6,1181087.0,2121282.8,1610616.4,2000459.9,0.0,1925549.9,1602983.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602134.4,1611467.4,1572732.6,1756827.8,1187953.6,0.0,
2008,598.2498718095072,3.298112,height,,,,,,,,,,,2976613.0,5019661.5,42301044.0,6463840.0,4748306.5,7253270.5,6239478.5,8009952.0,3368553.5,8363719.0,5592552.0,0.0,0.0,0.0,2492154.8,0.0,0.0,0.0,0.0,7208177.5,6809536.5,6346477.0,5489122.5,4888537.5,4577827.5,
2009,603.2053776809995,3.2985659,height,,,,,,,,,,,2617566.5,4543140.5,31568754.0,5272292.5,4055115.8,6507955.0,5421847.0,6435217.0,2362043.2,7331257.0,5393278.5,0.0,0.0,0.0,2201270.0,0.0,0.0,0.0,0.0,5915114.0,5876778.5,5200356.0,5246606.5,3881694.5,4268201.5,
2010,401.1598462575668,3.298113,height,,,,,,,,,,,1373958.8,2269945.8,17547182.0,2669273.5,2197097.2,3643862.8,3268437.5,3510517.8,1305924.5,3307437.8,2693303.8,0.0,0.0,0.0,971006.56,0.0,0.0,0.0,0.0,2925758.2,2684743.5,2767010.2,2584126.8,2194402.0,2048989.0,
2011,603.299080829851,3.30218,height,,,,,,,,,,,3216668.0,2685787.2,5507889.5,6851002.0,5679980.5,3705718.8,3678682.8,4646045.0,1808609.9,4893164.5,3264247.0,0.0,0.0,0.0,2067309.1,0.0,0.0,0.0,0.0,2884519.8,2342192.5,2613828.8,2471329.0,2594948.2,2339015.8,
2012,413.21550850916526,3.30353,height,,,,,,,,,,,2962488.5,2749286.2,3099342.0,2493697.2,2377656.8,3555555.5,2461119.0,2358214.8,1223486.0,5067453.5,2372761.5,0.0,0.0,0.0,1988538.6,0.0,0.0,0.0,0.0,1714787.6,1774584.0,1748830.9,1922035.2,1746598.1,1551764.9,
2013,399.11873584741227,3.3080122,height,,,,,,,,,,,9967843.0,2194700.0,763728.0,5033399.0,5379242.5,4096789.8,3593783.8,1719082.4,2081321.6,3393370.5,939532.0,0.0,0.0,0.0,8691275.0,0.0,0.0,0.0,0.0,5754464.5,5418988.5,5640238.0,5351021.5,5088066.5,4556719.5,
2014,190.99339461159056,3.3116558,height,,,,,,,,,,,2053212.5,2222912.0,2116968.5,2304665.0,2300904.0,1891717.8,2468349.5,1477385.6,1761233.4,2204693.5,1669874.8,1460323.5,1627522.9,2112179.2,1549008.8,2479663.8,2150101.2,1847294.4,2078344.9,1747176.4,1908445.6,2245725.2,2467390.5,1570769.0,0.0,
2015,556.1929097696903,3.3074322,height,,,,,,,,,,,6927288.5,1443977.9,0.0,3622206.5,3741003.2,2874972.0,2412742.2,1306175.2,1743168.0,2386423.5,748098.1,0.0,0.0,0.0,5680116.5,0.0,0.0,0.0,0.0,4145957.0,3811418.8,3944252.8,3555721.2,3359271.0,3165526.2,
2016,610.202268996113,3.3068683,height,,,,,,,,,,,4620077.0,939232.94,0.0,2558285.2,2876538.5,1868432.2,1947924.5,876926.25,0.0,1884894.6,0.0,0.0,0.0,0.0,3714153.0,0.0,0.0,0.0,0.0,2331210.8,2422671.8,2375593.5,2460653.8,2535855.2,2166310.8,
2017,189.0549094431589,3.3075113,height,,,,,,,,,,,0.0,0.0,1007512.9,0.0,0.0,2682211.5,1187833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018,542.213498951801,3.3165364,height,,,,,,,,,,,31353120.0,21984910.0,3815004.0,11724124.0,5952847.5,1696007.1,8228153.0,11289005.0,10155935.0,20824134.0,10294642.0,0.0,0.0,0.0,18378126.0,0.0,0.0,0.0,0.0,4550023.0,4235651.0,3220363.5,2025212.8,1490987.1,1476175.0,
2019,564.1962201145158,3.3516896,height,,,,,,,,,,,4035326.8,3305162.8,0.0,1657047.9,953049.56,0.0,1321927.9,1573582.1,1889956.8,2979143.2,0.0,0.0,0.0,0.0,2821432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020,451.160346883339,3.3183236,height,,,,,,,,,,,1114471.5,4192358.5,7890667.0,4804147.0,7105276.5,3085226.5,4293569.0,4724933.0,3458595.0,5004408.0,4844756.0,0.0,0.0,0.0,1406489.6,0.0,0.0,0.0,0.0,3136765.5,3377761.2,3337971.5,3253170.2,3022041.5,2973004.5,
2021,425.1578423757757,3.3229878,height,,,,,,,,,,,1675039.5,2173136.5,2686740.0,1770222.9,971420.44,1336462.9,1233648.8,1875358.9,1006476.6,3229949.8,1305493.5,0.0,0.0,0.0,1742060.8,0.0,0.0,0.0,0.0,1203588.4,1033622.75,966527.75,0.0,934009.9,881108.8,
2022,259.0969622855624,3.319212,height,,,,,,,,,,,2288531.5,8413900.0,14943875.0,9719896.0,13819168.0,5087685.0,8407044.0,9527783.0,6843690.5,10585318.0,9689176.0,0.0,0.0,0.0,2960263.0,0.0,0.0,0.0,0.0,6245159.0,6769240.5,6672884.5,6436179.5,5896541.0,5957386.0,
2023,473.1427819371065,3.318996,height,,,,,,,,,,,0.0,1563931.1,3234542.0,1932680.5,2862878.8,1233759.5,1847878.6,1979499.0,1469538.8,1984721.6,1951884.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307901.5,1399429.1,1800909.1,1380422.2,1193626.8,1256905.9,
2024,524.2031382239303,3.3581111,height,,,,,,,,,,,7981642.0,6129444.0,3403127.2,3280844.5,4648078.5,1955553.9,2393888.0,8992785.0,7727686.0,5972327.0,8080496.5,0.0,0.0,0.0,4666314.5,0.0,0.0,0.0,0.0,1538995.6,1506433.6,1227839.5,2891050.5,2457578.0,2310739.5,
