"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"1_167.98_0.1",1,167.977407122932,0.100052,"C3H7NO4S2"
"10_130.01_0.3",10,130.00822149543,0.32312015,"C3H3F2NO"
"100_290.85_0.4",100,290.847602321036,0.39935154,NA
"1000_323.11_1.9",1000,323.110007811936,1.9200139,"C12H11N5O5"
"1005_725.36_1.9",1005,725.364682247388,1.9205889,"C40H45N5O7"
"1006_375.12_2",1006,375.116244398485,1.9507354,"C14H19N3O4S2"
"1007_318.15_1.9",1007,318.154703868627,1.9231474,"C14H20O7"
"1008_179.03_1.9",1008,179.034126570823,1.9345403,"C9H6O4"
"1009_198.08_1.9",1009,198.076288498912,1.9276814,"C9H8O4"
"101_122.92_0.4",101,122.924799348965,0.39977077,NA
"1010_510.29_1.9",1010,510.290856528103,1.9319365,"C23H40O11"
"1012_346.19_1.9",1012,346.185968779588,1.9258578,NA
"1014_332.21_1.9",1014,332.206686456237,1.9290352,"C16H26O6"
"1015_169.98_1.9",1015,169.977641675677,1.9195563,"C4H7Cl2NO3"
"1016_324.11_1.9",1016,324.105187623785,1.9487467,"C11H23N3O5S2"
"1017_403.16_1.9",1017,403.157419204689,1.9322972,"C17H24ClN3O3S"
"1018_427.19_1.9",1018,427.194260268266,1.933257,"C19H32O9"
"1019_199.99_2",1019,199.988153786885,1.9577137,"C5H9Cl2NO4"
"102_206.89_0.4",102,206.886267053225,0.39977077,"C3H2BrFO2"
"1020_267.13_1.9",1020,267.134077518501,1.9480739,"C13H15NO4"
"1021_335.12_1.9",1021,335.123810990115,1.9491719,"C16H15NO6"
"1022_448.19_2",1022,448.194555896267,1.9730487,"C18H26N2O10"
"1023_353.13_1.9",1023,353.134396680792,1.9491719,"C16H17NO7"
"1024_302.12_1.9",1024,302.123613844946,1.949163,"C11H22ClN3O3"
"1025_247.92_2",1025,247.915129746172,1.9504918,NA
"1026_139.98_1.9",1026,139.982450480359,1.9478623,NA
"1029_171.99_2",1029,171.993230337782,1.9568819,NA
"103_236.91_0.4",103,236.905199814246,0.39111748,NA
"1030_307.17_2",1030,307.168678745067,1.9673882,"C13H23NO4S"
"1031_151.04_2",1031,151.035560872183,1.9745383,"C4H6N3O2"
"1035_365.08_2",1035,365.084434141425,1.9769942,"C13H22N2O7S2"
"1036_181.05_2",1036,181.049927467436,1.9769908,"C9H8O4"
"1037_163.04_2",1037,163.039281833601,1.974596,"C9H8O4"
"1038_234.14_2",1038,234.135158944201,2.0092628,NA
"104_208.88_0.4",104,208.884317120413,0.3990451,NA
"1040_182.99_2",1040,182.985525133321,1.9838191,NA
"1041_257.14_2",1041,257.138418499314,2.034625,"C13H22O6"
"1042_338.22_2",1042,338.21747809083,1.9961464,"C16H24N4O3"
"1043_128.95_2",1043,128.951101367613,2.008255,NA
"1044_265.14_2",1044,265.143722080714,2.02119,"C15H20O4"
"1045_332.18_2",1045,332.18190172628,2.0072386,"C14H22N2O6"
"1046_163.08_2",1046,163.07567152961,2.014505,"C10H12O3"
"1047_365.12_2",1047,365.120901386915,2.020404,"C16H22O8"
"1048_428.21_2",1048,428.213366924734,2.0288248,"C17H30O11"
"1049_277.17_2",1049,277.166034860125,2.0294936,"C14H17N3O2"
"105_212.84_0.4",105,212.84288122298,0.39860913,NA
"1050_158.96_2",1050,158.961625714807,2.001781,NA
"1051_572.26_2",1051,572.256342158412,2.023378,"C23H43NO16"
"1052_177.05_2",1052,177.054890036191,2.034554,"C10H10O4"
"1053_450.2_2",1053,450.197268724578,2.037808,"C20H24N4O7"
"1054_238.11_2",1054,238.107532346478,2.0354817,"C12H12O4"
"1055_400.16_2",1055,400.159983831422,2.0354817,"C18H22O9"
"1056_231.17_2",1056,231.170588952431,2.0358577,"C11H19NO3"
"1057_163_2",1057,162.998484744942,2.0452003,"C6H9ClO2S"
"1058_125.99_2",1058,125.986557989862,2.0118873,"C3H7Cl2NO"
"1059_422.14_2",1059,422.14212635223,2.035941,"C16H25N5O6"
"106_265.11_0.4",106,265.112129364296,0.40707806,"C12H16N4OS"
"1060_445.22_2",1060,445.218513161049,2.035015,"C20H29NO9"
"1062_392.15_2",1062,392.154906501593,2.0453749,"C15H23N5O6"
"1063_284.9_2",1063,284.904736658541,2.0328803,NA
"1065_137.99_2",1065,137.987567281687,2.047238,NA
"1067_510.29_2.1",1067,510.291159029926,2.0538235,"C23H40O11"
"1068_190.99_2",1068,190.993372195795,2.040892,"C4H4N2O8"
"1069_190.12_2.1",1069,190.122895272224,2.0556626,"C12H12O"
"107_212.85_0.4",107,212.852129987046,0.40702665,NA
"1070_207.15_2.1",1070,207.149446030889,2.0566025,"C12H15NO"
"1071_324.17_2.1",1071,324.165558284607,2.0631952,"C13H22O8"
"1072_329.12_2.1",1072,329.120872900179,2.0631952,"C11H13N5O6"
"1073_300.2_2.1",1073,300.201960027625,2.0642579,"C12H26O7"
"1074_336.11_2.1",1074,336.107864780484,2.0650759,"C16H14O7"
"1075_283.18_2.1",1075,283.175294107172,2.064945,"C12H26O7"
"1076_335.12_2.1",1076,335.12388502745,2.0689023,"C12H20N6O3"
"1078_252.15_2.1",1078,252.145712150056,2.0776665,"C10H18O6"
"1079_333.15_2.1",1079,333.152242408881,2.0796425,"C14H16F3N3O2"
"108_175.12_0.4",108,175.119372363563,0.41213235,"C6H11N3O2"
"1080_139.04_2.1",1080,139.039238898069,2.080578,"C7H8O4"
"1081_121.03_2.1",1081,121.028793867163,2.0934763,"C7H6O3"
"1082_346.15_2.1",1082,346.14996793765,2.0883977,"C16H25N3O3"
"1083_354_2.1",1083,354.003471161601,2.0911934,"C12H11Cl2N3O4"
"1084_151.08_2.1",1084,151.075656262773,2.0928137,"C9H10O2"
"1085_323.07_2.1",1085,323.07395148153,2.080578,"C13H16O8"
"1087_234.14_2.1",1087,234.135157954668,2.0871346,"C11H12N4O"
"1088_353.13_2.1",1088,353.134587551882,2.0876164,"C16H17NO7"
"1089_345.01_2.1",1089,345.008636299075,2.079837,"C12H13BrN2O5"
"109_222.99_0.4",109,222.988685220148,0.41114324,"C6H5BrFNO"
"1090_201.16_2.1",1090,201.160019704102,2.0808835,"C10H17NO2"
"1091_318.12_2.1",1091,318.118621112094,2.0796287,"C13H16O8"
"1092_348.17_2.1",1092,348.165480616891,2.093237,"C15H22O8"
"1093_202.18_2.1",1093,202.180388497438,2.1017852,"C11H20O2"
"1094_153.13_2.1",1094,153.127684183595,2.101652,"C10H18O2"
"1095_319.15_2.1",1095,319.15146556826,2.0979068,"C14H15N5O3"
"1099_177.05_2.1",1099,177.054897083841,2.0589182,"C10H10O4"
"1101_265.15_2.1",1101,265.15488555357,2.0985222,"C14H17NO3"
"1103_184.1_2.1",1103,184.097158310174,2.1042368,"C9H10O3"
"1104_373.18_2.1",1104,373.183348896143,2.0988376,"C16H30O8"
"1105_252.11_2.1",1105,252.108104882149,2.1034093,"C10H15N5O4"
"1108_148.04_2.1",1108,148.039582098044,2.1144235,"C8H7NO3"
"1109_136.06_2.1",1109,136.062039601514,2.1037087,"C5H7N5O"
"111_217.96_0.4",111,217.959768425443,0.35986224,NA
"1110_413.16_2.1",1110,413.156062814368,2.114373,"C19H28N2O4S2"
"1111_139.98_2.1",1111,139.982523857136,2.1155167,"C2H7NO3S2"
"1112_255.12_2.1",1112,255.122929715078,2.1209826,"C13H20O6"
"1113_273.13_2.1",1113,273.133466843756,2.1209826,"C13H20O6"
"1114_470.22_2.1",1114,470.223628262118,2.1183782,"C19H32O12"
"1115_475.18_2.1",1115,475.179176081068,2.1209826,"C19H32O12"
"1116_163.08_2.1",1116,163.075567850892,2.124067,"C10H12O3"
"1117_435.19_2.1",1117,435.186518610288,2.124067,"C19H30O11"
"1118_498.25_2.1",1118,498.254675365378,2.124067,"C20H37N5O8"
"1119_326.12_2.1",1119,326.121285476913,2.1410537,"C11H21N5O4"
"112_236.94_0.4",112,236.938773212459,0.38346276,"C4H8Cl2O6S"
"1120_163.04_2.1",1120,163.039256126187,2.1380658,"C9H8O4"
"1121_315.14_2.1",1121,315.141656497949,2.1068027,"C11H26N2O4S2"
"1122_425.2_2.1",1122,425.203227271091,2.1335077,"C19H28N4O7"
"1123_326.18_2.2",1123,326.181186640165,2.1537719,"C14H20N4O4"
"1124_304.14_2.1",1124,304.139357406024,2.1419902,"C13H18O7"
"1125_390.18_2.1",1125,390.175673079582,2.1374238,"C17H24O9"
"1126_266.16_2.1",1126,266.161362351764,2.1406305,"C12H19N5O2"
"1127_337.19_2.1",1127,337.187059946608,2.1429372,"C16H21N3O4"
"1128_450.2_2.1",1128,450.197289758952,2.1400208,"C19H28O11"
"1129_455.15_2.1",1129,455.152718165535,2.14347,"C21H28O12"
"113_216.06_0.4",113,216.063476282708,0.4212201,"C5H14NO6P"
"1131_464.18_2.2",1131,464.177204900583,2.1639824,"C19H26O12"
"1132_469.13_2.2",1132,469.132217773678,2.1554434,"C19H26O12"
"1133_190.99_2.2",1133,190.993355171391,2.1641572,"C5H8N2O3S2"
"1134_223.13_2.2",1134,223.13316728665,2.1556072,"C13H18O3"
"1135_284.9_2.2",1135,284.904786584184,2.1576633,NA
"1136_317.12_2.2",1136,317.121163323896,2.1672895,"C10H13N5O6"
"1137_312.17_2.2",1137,312.165294916048,2.1681995,"C12H22O8"
"1138_193.12_2.2",1138,193.122649543386,2.1547885,"C12H18O3"
"1139_163_2.2",1139,162.998488131646,2.1800218,"C4H8N2O2S2"
"1140_291.18_2.2",1140,291.181656035859,2.1709263,"C15H19N3O2"
"1142_177.05_2.2",1142,177.054848361063,2.1938257,"C10H10O4"
"1143_128.95_2.2",1143,128.951103644583,2.1694174,NA
"1144_139.98_2.2",1144,139.982538537249,2.175782,"C2H7NO3S2"
"1146_307.18_2.2",1146,307.176403442254,2.1768456,"C15H19N3O3"
"1147_220.13_2.2",1147,220.133409833239,2.180973,"C13H14O2"
"1148_163.04_2.2",1148,163.039200181747,2.1781225,"C9H8O4"
"1149_360.13_2.2",1149,360.12883697516,2.1851125,"C15H18O9"
"115_296.07_0.4",115,296.066435358564,0.41377118,"C8H20NO6P"
"1150_200.09_2.2",1150,200.091954309437,2.1865613,"C9H10O4"
"1151_342.18_2.2",1151,342.176279261273,2.197223,"C14H20N4O5"
"1152_286.21_2.2",1152,286.212669802077,2.186573,"C14H29N3O4"
"1153_365.08_2.2",1153,365.084495630412,2.1839247,"C13H22N2O7S2"
"1154_373.18_2.2",1154,373.183430189135,2.1661823,"C17H26N4O4"
"1155_144.08_2.2",1155,144.081000613956,2.1872082,"C10H9N"
"1156_545.2_2.2",1156,545.197959723986,2.197229,"C22H27F3N6O7"
"1158_505.23_2.2",1158,505.225757267801,2.2008312,"C21H38O12"
"1159_410.2_2.2",1159,410.203579815579,2.1971483,"C14H29N9O3"
"1160_239.14_2.2",1160,239.136789076485,2.206082,"C10H20N2O3"
"1161_200.13_2.2",1161,200.128354109721,2.20655,"C10H14O3"
"1162_439.16_2.2",1162,439.157845584712,2.205142,"C17H32N2O8S2"
"1163_217.15_2.2",1163,217.154939672806,2.207019,"C10H17NO3"
"1164_171.15_2.2",1164,171.149488978835,2.2234085,"C9H15NO"
"1165_147.04_2.2",1165,147.044330065085,2.2226098,"C9H8O3"
"1166_344.13_2.2",1166,344.134193525699,2.2230875,"C15H18O8"
"1167_806.31_2.2",1167,806.308270583633,2.2257671,"C40H45N7O10"
"1168_130.16_2.2",1168,130.159355282859,2.2274225,"C8H16"
"1169_459.18_2.3",1169,459.183756035445,2.2598882,"C17H32N4O8"
"117_133.06_0.4",117,133.061004161789,0.41967356,"C4H5NO3"
"1170_317.12_2.2",1170,317.12117517356,2.1710036,"C10H21NO5S2"
"1171_454.23_2.3",1171,454.228511151524,2.2682626,"C19H32O11"
"1172_355.14_2.2",1172,355.13649773566,2.2363558,"C17H22O8"
"1173_350.18_2.2",1173,350.181263928185,2.2368174,"C11H29N5O5"
"1174_378.21_2.2",1174,378.212212777961,2.2377868,"C17H28O8"
"1175_312.17_2.2",1175,312.165349532134,2.1868427,"C13H18N4O4"
"1176_366.18_2.2",1176,366.177520568851,2.2434828,"C16H25N5O6"
"1177_480.17_2.2",1177,480.171746711833,2.2474158,"C21H26N4O4S2"
"1178_163_2.2",1178,162.998455287559,2.2488923,"C4H8N2O2S2"
"1179_238.11_2.2",1179,238.107659554726,2.2446222,"C12H12O4"
"118_185.03_0.4",118,185.032743501634,0.41911852,"C5H10N2O3"
"1180_177.05_2.3",1180,177.054901785601,2.2524245,"C10H10O4"
"1181_290.2_2.3",1181,290.196400185117,2.256267,"C14H24O5"
"1182_218.12_2.2",1182,218.117974409456,2.2476187,"C10H13FO3"
"1183_371.27_2.3",1183,371.265528977376,2.2583036,"C18H34N4O4"
"1184_190.99_2.3",1184,190.993341402851,2.265639,"C5H8N2O3S2"
"1185_327.2_2.3",1185,327.201572325482,2.2645857,"C14H30O8"
"1186_344.23_2.3",1186,344.228187543079,2.265233,"C14H30O8"
"1187_257.14_2.3",1187,257.138421748101,2.2709982,"C13H20O5"
"1188_481.12_2.3",1188,481.118869973367,2.270418,"C18H26O16"
"1189_183.1_2.3",1189,183.101814208994,2.2714438,"C10H16O4"
"119_290.08_0.4",119,290.075771363131,0.42401448,"C8H17N3O6"
"1190_482.26_2.3",1190,482.259832151611,2.269659,"C21H36O11"
"1191_419.19_2.3",1191,419.191551809724,2.2708924,"C19H30O10"
"1192_239.13_2.3",1192,239.127941778864,2.2709982,"C13H20O5"
"1193_137.1_2.3",1193,137.096268711119,2.275111,"C9H14O2"
"1194_165.09_2.3",1194,165.091232661949,2.2718904,"C10H14O3"
"1195_454.23_2.3",1195,454.228510898633,2.2709982,"C19H32O11"
"1196_475.16_2.3",1196,475.157949071641,2.2732275,"C20H28N4O7"
"1197_459.18_2.3",1197,459.183620075212,2.273685,"C19H32O11"
"1198_134.06_2.3",1198,134.060232463185,2.2754436,"C8H9NO2"
"1199_246.17_2.3",1199,246.170243289926,2.2756388,"C12H23NO4"
"12_158_0.3",12,158.003167122012,0.29442346,NA
"1200_437.2_2.3",1200,437.202258353899,2.2702518,"C19H32O11"
"1202_184.17_2.3",1202,184.169801208154,2.281758,"C11H18O"
"1203_755.27_2.3",1203,755.274654986797,2.286907,"C34H44N4O14"
"1204_429.08_2.3",1204,429.077696347342,2.286141,"C20H16ClFN4O5"
"1205_524.31_2.3",1205,524.306641874108,2.2843547,"C24H42O11"
"1207_317.11_2.3",1207,317.113399474167,2.2852497,"C16H13NO5"
"1208_305.11_2.3",1208,305.113418036143,2.2879267,"C15H13NO5"
"1209_299.1_2.3",1209,299.102851103167,2.285695,"C16H11NO4"
"121_279.05_0.4",121,279.048083923437,0.42034036,"C6H15O10P"
"1210_271.11_2.3",1210,271.107819491791,2.2865887,"C15H11NO3"
"1211_335.12_2.3",1211,335.123753170646,2.2865887,"C16H15NO6"
"1212_373.28_2.3",1212,373.281054972848,2.2830684,"C18H33N3O4"
"1213_251.13_2.3",1213,251.131199660008,2.2916126,"C11H24O5S"
"1214_349.14_2.3",1214,349.139613031515,2.2870357,"C17H17NO6"
"1215_367.15_2.3",1215,367.150042931086,2.2870357,"C17H19NO7"
"1216_389.13_2.3",1216,389.131676780447,2.2870357,"C17H22N2O7"
"1217_287.1_2.3",1217,287.102747009272,2.2883723,"C15H11NO4"
"1218_405.11_2.3",1218,405.106308325852,2.2870343,"C18H17N3O3S2"
"1219_412.21_2.3",1219,412.208052344273,2.2883723,"C19H26N2O7"
"122_341.82_0.4",122,341.818078907759,0.42172098,NA
"1220_217.15_2.3",1220,217.154859942502,2.2841408,"C10H17NO3"
"1221_137.99_2.3",1221,137.987573446179,2.2884548,NA
"1222_154.16_2.3",1222,154.159192762498,2.2937407,"C10H21NO"
"1223_321.19_2.3",1223,321.192212229238,2.2941935,"C16H21N3O3"
"1224_139.98_2.3",1224,139.982505987054,2.2875254,"C2H7NO3S2"
"1225_172.17_2.3",1225,172.169736356086,2.2932928,"C10H18O"
"1226_212.09_2.3",1226,212.092032249657,2.3120863,"C10H10O4"
"1227_430.23_2.3",1227,430.228795286443,2.2991629,"C17H32O11"
"1228_451.16_2.3",1228,451.158429240913,2.3038113,"C21H24N4O6"
"1229_435.18_2.3",1229,435.184227874124,2.2995977,"C18H28N4O7"
"123_139.91_0.4",123,139.914919546126,0.42179573,NA
"1230_470.22_2.3",1230,470.223635677383,2.3030534,"C19H35NO12"
"1231_475.18_2.4",1231,475.179397804472,2.355753,"C19H32O12"
"1236_125.99_2.3",1236,125.986544997672,2.289204,"C3H7Cl2NO"
"1237_154.99_2.3",1237,154.990511245525,2.2947626,NA
"1238_171.99_2.3",1238,171.993247613081,2.2944179,NA
"1239_230.1_2.3",1239,230.10251451087,2.3106198,"C10H12O5"
"124_132.07_0.4",124,132.065798481897,0.42470393,"C5H6O3"
"1241_198.08_2.3",1241,198.076328650212,2.3110964,"C9H8O4"
"1248_234.14_2.3",1248,234.135167649996,2.3196218,NA
"125_174.9_0.4",125,174.896280546999,0.42255744,NA
"1251_264.03_2.3",1251,264.034872626279,2.3338249,NA
"1252_220.13_2.3",1252,220.133655793948,2.334052,"C13H14O2"
"1253_237.15_2.3",1253,237.14867113994,2.3265462,"C14H22O4"
"1254_141.96_2.3",1254,141.958760994475,2.2916994,NA
"1255_266.14_2.3",1255,266.139503727243,2.3405137,"C12H23N2O2"
"1256_139.98_2.3",1256,139.982476097679,2.3141916,NA
"1257_136.06_2.3",1257,136.062031750638,2.3403952,"C5H7N5O"
"1258_163_2.3",1258,162.998459751135,2.3487623,"C6H9ClO2S"
"1259_163.04_2.3",1259,163.039262574209,2.342613,"C9H8O4"
"1260_255.12_2.4",1260,255.122934045933,2.3841572,"C13H20O6"
"1261_273.13_2.3",1261,273.133390560411,2.340736,"C13H20O6"
"1262_266.16_2.3",1262,266.16133559163,2.3433619,"C12H16N4O2"
"1263_207.14_2.4",1263,207.13833518472,2.355277,"C13H20O3"
"1264_422.11_2.4",1264,422.108596716208,2.362518,"C19H19NO10"
"1265_332.21_2.4",1265,332.206895104336,2.3612828,"C16H26O6"
"1266_388.23_2.4",1266,388.232972638778,2.377228,"C20H31N5O4"
"1267_337.19_2.4",1267,337.187233908143,2.3699205,"C16H21N3O4"
"1268_307.09_2.4",1268,307.092772103078,2.370059,"C13H20FO3PS"
"1269_147.12_2.4",1269,147.117086544442,2.3762467,"C11H16O"
"127_249.05_0.4",127,249.045856842212,0.4233006,"C5H12O11"
"1270_370.27_2.4",1270,370.270355690463,2.3729947,"C19H35N3O4"
"1271_149.13_2.4",1271,149.132790455088,2.377228,"C11H18O"
"1272_135.12_2.4",1272,135.117129819817,2.3772058,"C10H16O"
"1273_209.12_2.4",1273,209.117518594217,2.3772004,"C12H18O4"
"1274_173.13_2.4",1274,173.132845345818,2.3776655,"C13H18O"
"1275_191.14_2.4",1275,191.143314572745,2.3776655,"C13H20O2"
"1276_411.2_2.4",1276,411.198935470134,2.378129,"C19H32O8"
"1277_406.21_2.4",1277,406.207512644233,2.424994,NA
"1278_373.18_2.4",1278,373.183439314113,2.379054,"C13H25NO10"
"1279_163.15_2.4",1279,163.14840114277,2.3772058,"C12H20O"
"128_219.03_0.4",128,219.026828272673,0.42354894,"C7H12N2O3S2"
"1280_430.23_2.3",1280,430.228851418734,2.308582,"C18H28N4O7"
"1281_248.13_2.4",1281,248.128397279741,2.3799596,"C14H14O3"
"1282_662.32_2.4",1282,662.323585968066,2.3689883,"C27H45N9O9"
"1283_411.16_2.4",1283,411.163768606329,2.416258,"C16H28N4O6"
"1284_667.28_2.4",1284,667.278965558504,2.3855116,"C27H48O17"
"1285_457.17_2.4",1285,457.168536763236,2.4058669,"C17H30N4O8"
"1286_406.16_2.4",1286,406.164871647549,2.3864808,"C16H27N3O7S"
"1287_177.05_2.4",1287,177.054957568394,2.3905392,"C10H10O4"
"1288_459.18_2.4",1288,459.184329299875,2.3906276,"C19H32O11"
"1289_379.1_2.4",1289,379.100060710804,2.3909953,"C16H20O9"
"129_240.87_0.4",129,240.866431744692,0.42191297,NA
"1290_487.19_2.4",1290,487.192836806237,2.394223,"C21H27NO11"
"1291_374.14_2.4",1291,374.144726433746,2.3909953,"C16H20O9"
"1292_195.07_2.4",1292,195.065553067216,2.391459,"C10H10O4"
"1293_440.15_2.4",1293,440.149118879977,2.393289,"C19H22N2O7S"
"1294_504.22_2.4",1294,504.219003761852,2.3945434,"C21H39NO10"
"1295_509.17_2.4",1295,509.174649028029,2.3937562,"C21H30N2O11"
"1296_422.14_2.4",1296,422.138444222693,2.393289,"C19H20N2O6S"
"1297_325.14_2.4",1297,325.139628368057,2.395147,"C15H20N2O6"
"1298_524.31_2.4",1298,524.306965358266,2.3936753,"C24H42O11"
"1299_190.99_2.4",1299,190.993377885653,2.4052117,"C5H3F3O3"
"130_147.08_0.4",130,147.076647039639,0.42544347,"C5H7NO3"
"1300_349.14_2.4",1300,349.139782206146,2.4088411,"C15H23ClN4O2"
"1301_672.89_2.4",1301,672.885866956875,2.3996332,NA
"1302_207.07_2.4",1302,207.065553097616,2.4367616,NA
"1303_307.18_2.4",1303,307.176700916558,2.4109905,"C15H19N3O3"
"1304_354.18_2.4",1304,354.176093219952,2.4127414,"C13H25N5O5"
"1305_163_2.4",1305,162.998479189715,2.4169714,"C4H8N2O2S2"
"1306_271.12_2.4",1306,271.11790967332,2.4214032,"C13H18O6"
"1307_468.21_2.4",1307,468.208296494638,2.420756,"C19H33NO12"
"1308_425.18_2.4",1308,425.178242896008,2.4266822,"C17H30N4O6"
"1309_151.04_2.4",1309,151.035596185952,2.4242423,"C4H6N3O2"
"131_249.04_0.4",131,249.037398928812,0.42654306,"C5H13O9P"
"1310_340.26_2.4",1310,340.259886304754,2.4260654,"C18H35N3O4"
"1311_137.1_2.4",1311,137.096344035273,2.4445858,"C9H14O2"
"1312_245.19_2.4",1312,245.186315539819,2.4282224,"C12H21NO3"
"1313_371.23_2.4",1313,371.227789069203,2.438145,"C16H34O9"
"1314_388.25_2.4",1314,388.253954793867,2.4384737,"C16H34O9"
"1315_163.04_2.4",1315,163.039273884649,2.439353,"C9H8O4"
"1316_360.13_2.4",1316,360.129147001695,2.4379606,"C15H18O9"
"1317_257.14_2.5",1317,257.13854737913,2.453538,"C13H22O6"
"1318_486.25_2.4",1318,486.254915366666,2.4421158,"C19H37N5O8"
"1319_239.13_2.4",1319,239.128051006986,2.4391115,"C13H20O5"
"132_130.05_0.4",132,130.050134600298,0.42734078,"C5H4O3"
"1320_165.09_2.4",1320,165.091367854301,2.4441833,"C10H14O3"
"1321_491.21_2.4",1321,491.210031576631,2.4425764,"C20H36O12"
"1322_199.99_2.4",1322,199.988194392948,2.4190493,"C5H9Cl2NO4"
"1323_208.04_2.4",1323,208.039738851161,2.4401076,"C5H9N3O4S"
"1324_514.29_2.4",1324,514.286126529783,2.4434955,"C21H41N5O8"
"1325_507.18_2.4",1325,507.18428829436,2.4430158,"C21H32N4O8"
"1326_401.18_2.4",1326,401.180523598864,2.4447446,"C19H30O10"
"1327_420.19_2.4",1327,420.186774615165,2.4490476,"C18H26O10"
"1328_139.98_2.4",1328,139.982507061965,2.4497392,NA
"1329_425.14_2.4",1329,425.142062099944,2.4485774,"C17H21N5O3S2"
"133_162.11_0.4",133,162.112597784315,0.43765298,"C7H15NO3"
"1335_406.21_2.5",1335,406.207754020592,2.4611518,"C18H28O9"
"1336_227.13_2.5",1336,227.128081699182,2.4644003,"C12H20O5"
"1337_184.17_2.5",1337,184.169996734086,2.463276,"C11H18O"
"1338_209.12_2.5",1338,209.11764290108,2.4545362,"C12H18O4"
"1339_411.16_2.5",1339,411.163623228171,2.4634414,"C18H28O9"
"134_184.07_0.4",134,184.073544838637,0.42805657,"C6H11ClO3"
"1340_526.25_2.5",1340,526.249895810159,2.464879,"C21H37N5O9"
"1341_169.98_2.5",1341,169.977678161053,2.4625928,"C4H7Cl2NO3"
"1342_377.15_2.5",1342,377.145974094613,2.4703774,"C17H26N2O5"
"1343_228.09_2.5",1343,228.0868430092,2.475473,"C10H15NO6"
"1344_332.21_2.5",1344,332.206930386182,2.4800735,"C16H26O6"
"1345_459.18_2.5",1345,459.184737788987,2.4705439,"C19H32O11"
"1346_480.24_2.5",1346,480.244417354666,2.483815,"C21H34O11"
"1347_173.13_2.5",1347,173.132749473962,2.484702,"C13H18O"
"1348_191.14_2.5",1348,191.143210445346,2.484702,"C13H20O2"
"1349_255.12_2.5",1349,255.122884910518,2.4847035,"C13H20O6"
"135_258.11_0.4",135,258.11022732592,0.42690596,"C8H20NO6P"
"1350_406.24_2.5",1350,406.243473209328,2.4851503,"C19H32O8"
"1351_209.15_2.5",1351,209.153742217976,2.4855988,"C13H22O3"
"1352_227.16_2.5",1352,227.164325073929,2.4855988,"C13H22O3"
"1353_411.2_2.5",1353,411.198841160127,2.4855993,"C19H32O8"
"1354_457.17_2.5",1354,457.16837774222,2.4855993,"C19H30O11"
"1355_167.14_2.5",1355,167.143257203632,2.484702,"C11H20O2"
"1356_133.1_2.5",1356,133.101400059884,2.484702,"C10H14O"
"1357_452.21_2.5",1357,452.213207757283,2.4860473,"C19H30O11"
"1358_427.17_2.5",1358,427.173613068886,2.4860477,"C19H32O8"
"1359_473.14_2.5",1359,473.142526951677,2.4854217,"C20H28N2O7S2"
"136_148.06_0.4",136,148.060589090872,0.42847818,"C5H6O4"
"1360_434.28_2.5",1360,434.27517833408,2.486488,"C21H36O8"
"1362_346.2_2.5",1362,346.197609311084,2.486494,"C15H24N2O6"
"1363_187.11_2.5",1363,187.107860248001,2.4849932,"C8H16N2O4"
"1364_389.22_2.5",1364,389.217055754136,2.48917,"C19H32O8"
"1365_773.21_2.5",1365,773.213473669847,2.4923086,"C33H40O21"
"1366_795.2_2.5",1366,795.195474317367,2.4923086,"C33H40O21"
"1367_303.05_2.5",1367,303.050064048058,2.4927623,"C15H10O7"
"1368_295.16_2.5",1368,295.157442716856,2.4958842,"C12H26O6Si"
"1369_505.23_2.5",1369,505.225630990202,2.5295677,"C21H38O12"
"1370_409.11_2.5",1370,409.111339910962,2.5040853,"C17H22O10"
"1371_404.16_2.5",1371,404.155351777923,2.5045373,"C17H22O10"
"1372_207.07_2.5",1372,207.065582016587,2.5045373,"C10H16O2Si2"
"1373_290.2_2.5",1373,290.196351585557,2.5132146,"C14H24O5"
"1374_190.99_2.5",1374,190.993355202366,2.5257287,"C5H3F3O3"
"1375_272.19_2.5",1375,272.185816442231,2.5119674,"C14H22O4"
"1376_147.12_2.5",1376,147.117008401482,2.5183964,"C11H16O"
"1377_491.15_2.5",1377,491.152748348371,2.51922,"C22H28O11"
"1378_470.22_2.5",1378,470.22368318343,2.5205882,"C19H35NO12"
"1379_475.18_2.5",1379,475.179049342156,2.5205882,"C19H32O12"
"138_203.05_0.4",138,203.053009756634,0.42924643,"C6H7BO4S"
"1380_161.13_2.5",1380,161.132693575897,2.5296555,"C12H18O"
"1381_149.1_2.5",1381,149.096319726748,2.5311022,"C10H14O2"
"1382_387.2_2.5",1382,387.201107657213,2.5219622,"C19H30O8"
"1383_409.18_2.5",1383,409.183082851978,2.5219622,"C19H30O8"
"1384_425.16_2.5",1384,425.157733397701,2.5219622,"C20H26N4O4"
"1385_189.13_2.5",1385,189.127587962972,2.522408,"C13H18O2"
"1386_207.14_2.5",1386,207.138147463898,2.522408,"C13H20O3"
"1387_432.26_2.5",1387,432.259498995951,2.522408,"C21H34O8"
"1388_135.12_2.5",1388,135.11704026166,2.522408,"C10H16O"
"1389_273.13_2.5",1389,273.133368246846,2.52246,"C13H20O6"
"139_455.12_0.4",139,455.11635256661,0.43053505,"C16H24N4O9"
"1390_404.23_2.5",1390,404.228105405521,2.5228553,"C19H30O8"
