"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescoreapproximate","sirius_confidencescoreexact","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","control","control.pval","ND","ND.pval","trich","trich.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
55,"55_584.89_0.4","NA_[55_584.89_0.4]",584.893112184271,0.36912927,0.0205749983631444,0.581534262311103,0.0404327299002017,1.68666019066623,0.2354246928112,1.39326693537745,1.63055946696233,0.926486777001421,0.568201771093593,0.70536705753973,-0.110157708910707,-0.815524766450436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.904191616766467,0,1,0,0.860279441117764,0,0.830339321357285,0,1
58,"58_395.96_0.4","NA_[58_395.96_0.4]",395.959652322946,0.36912915,0.00254095860748771,0.714379166490433,0.00349741025621408,2.59500240959981,0.146071219307324,2.45625342071921,1.76695954999714,0.956629838353529,0.54139883301521,0.821269013468196,-0.063967303591049,-0.885236317059245,"3-Methylsulfonyl-5-[[2-(trifluoromethylsulfanyl)acetyl]amino]benzoic acid",NA,NA,0.012,0.012,-180.887,44.043,0.892,"InChI=1S/C11H10F3NO5S2/c1-22(19,20)8-3-6(10(17)18)2-7(4-8)15-9(16)5-21-11(12,13)14/h2-4H,5H2,1H3,(H,15,16)(H,17,18)","BPEGGHFCLKSEOI","C11H10F3NO5S2","[M + K]+","CS(=O)(=O)C1=CC(=CC(=C1)NC(=O)CSC(F)(F)F)C(=O)O","Alkaloids","Phenylalanine-derived alkaloids","Tyrosine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.872255489021956,0,1,0,0.846307385229541,0,0.810379241516966,0.00733333333333333,0.389221556886228
59,"59_400.94_0.4","NA_[59_400.94_0.4]",400.938724245177,0.36869118,0.00224487401618501,0.702040290092365,0.00311955151994947,2.64880802687043,0.15363796299458,2.5059078375236,1.76693099599731,0.956242711374667,0.541188486443941,0.821245699382251,-0.0645512485907331,-0.885796947972984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.918163672654691,0,1,0,0.868263473053892,0,0.854291417165669,0,1
60,"60_423.96_0.4","NA_[60_423.96_0.4]",423.955134671628,0.36869118,0.00143341234433236,0.573807468183997,0.00232440137381584,2.84362885977136,0.241233803650158,2.63368887654747,1.75620446991828,0.947781988080095,0.539676332861284,0.812460823554455,-0.0773728510454011,-0.889833674599856,"(4Z)-2-(3,4-dichlorophenyl)-4-[(4-oxo-4H-chromen-3-yl)methylene]-1,3-oxazol-5(4H)-one",NA,NA,0.129,0.129,-174.536,53.72,0.017,"InChI=1S/C19H9Cl2NO4/c20-13-6-5-10(7-14(13)21)18-22-15(19(24)26-18)8-11-9-25-16-4-2-1-3-12(16)17(11)23/h1-9H","HMYSAZQEPNVUHD","C19H9Cl2NO4","[M + K]+","C1=CC=C2C(=C1)C(=O)C(=CO2)C=C3C(=O)OC(=N3)C4=CC(=C(C=C4)Cl)Cl","Polyketides","Chromones","Coumarins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.884231536926148,0,1,0,0.846307385229541,0,0.816367265469062,0,1
62,"62_128.02_0.4","NA_[62_128.02_0.4]",128.019522094485,0.3675745,6.09296277493954e-05,0.26002387478588,0.000119341055468847,4.215171475197,0.584986774291738,3.9232101255143,1.82319826892323,0.939968240174232,0.515560077143652,0.866471459917109,-0.0893160833281608,-0.955787543245269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan","nan","nan","XTWNUAXLOAEBOC",NA,"nan","nan","nan","nan","nan","Fatty acids","Nicotinic acid alkaloids","Aminosugars","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,0,0.910179640718563,0,1,0,0.904191616766467,0,0.862275449101796,0,1
63,"63_237.02_0.4","NA_[63_237.02_0.4]",237.020866007726,0.36912903,0.00119648274975548,0.821632915080563,0.00132685400087185,2.92209355842958,0.0853221709790272,2.87717686169023,1.80563991929757,0.97011442900245,0.537269041648041,0.852510219264901,-0.0437731657136906,-0.896283384978592,"2-(Methylamino)-6-fluoro-7-methyl-5H-1,3,4-thiadiazolo[3,2-a]pyrimidine-5-one",NA,NA,0.11,0.11,-110.318,34.768,0.845,"InChI=1S/C7H7FN4OS/c1-3-4(8)5(13)12-7(10-3)14-6(9-2)11-12/h1-2H3,(H,9,11)","NQKLMPORFMFAAS","C7H7FN4OS","[M + Na]+","CC1=C(C(=O)N2C(=N1)SC(=N2)NC)F","Alkaloids","Imidazole alkaloids","Pseudoalkaloids (transamidation)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.888223552894212,0,1,0,0.860279441117764,0,0.822355289421158,0.00266666666666667,0.654690618762475
64,"64_223.99_0.4","NA_[64_223.99_0.4]",223.989024702226,0.36748862,0.0014692562698565,0.910212594174561,0.00140772051491223,2.83290244731544,0.0408571596638646,2.85148356030734,1.81555651173693,0.978932354562982,0.539191343389494,0.860411836738924,-0.0307189236266268,-0.891130760365551,"Carbamoyl 4-chloro-4,4-difluorobutanoate",NA,NA,-Inf,-Inf,-173.253,36.625,0.984,"InChI=1S/C5H6ClF2NO3/c6-5(7,8)2-1-3(10)12-4(9)11/h1-2H2,(H2,9,11)","RLBYCIOQHYWMTH","C5H6ClF2NO3","[M + Na]+","C(CC(F)(F)Cl)C(=O)OC(=O)N","Fatty acids","Halogenated fatty acids","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.898203592814371,0,1,0,0.880239520958084,0,0.846307385229541,0.00366666666666667,0.469061876247505
65,"65_242_0.4","NA_[65_242_0.4]",241.999621420452,0.36839864,0.000693728498445845,0.845377422111091,0.000717258096186058,3.15881046426715,0.0729493552573007,3.14432454087341,1.82120168090776,0.974210038163875,0.534927047551532,0.864890696029254,-0.03769524624541,-0.902585942274664,"N-[5-(hydroxymethyl)-1,3,4-thiadiazol-2-yl]-2-methoxyacetamide",NA,NA,0.111,0.111,-113.443,67.241,0.092,"InChI=1S/C6H9N3O3S/c1-12-3-4(11)7-6-9-8-5(2-10)13-6/h10H,2-3H2,1H3,(H,7,9,11)","YHAUDPASIPGXHH","C6H9N3O3S","[M + K]+","COCC(=O)NC1=NN=C(S1)CO","Amino acids and Peptides","Imidazole alkaloids","Histidine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.922155688622755,0,1,0,0.868263473053892,0,0.858283433133733,0.0113333333333333,0.223552894211577
66,"66_265.02_0.4","NA_[66_265.02_0.4]",265.015684111147,0.36890936,0.000707031795248114,0.748822571170432,0.000845520522369747,3.15056105552373,0.125621073475303,3.07287584679626,1.80084345544546,0.965963354489507,0.536394960688331,0.848672775431614,-0.0499596359495763,-0.89863241138119,"3-fluoro-N-(1H-pyrazol-5-yl)pyridine-2-sulfonamide",NA,NA,0.042,0.042,-159.589,25.716,0.83,"InChI=1S/C8H7FN4O2S/c9-6-2-1-4-10-8(6)16(14,15)13-7-3-5-11-12-7/h1-5H,(H2,11,12,13)","WVOOIFZQCKLRHK","C8H7FN4O2S","[M + Na]+","C1=CC(=C(N=C1)S(=O)(=O)NC2=CC=NN2)F","Alkaloids","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.88622754491018,0,1,0,0.846307385229541,0,0.81437125748503,0.00355555555555556,0.534930139720559
67,"67_286.96_0.4","NA_[67_286.96_0.4]",286.958552513098,0.36956686,0.00103975148465785,0.587078003819244,0.00160917204269762,2.98307045083487,0.231304191124435,2.79339752134539,1.77112098642494,0.950808927858617,0.536840190560813,0.824662766891318,-0.0727726449969158,-0.897435411888234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.908183632734531,0,1,0,0.884231536926148,0,0.856287425149701,0,1
68,"68_123.04_0.4","NA_[68_123.04_0.4]",123.040596472253,0.3674771,0.000481870418786223,0.415295961287056,0.000900237865949949,3.31706973348761,0.3816422923413,3.04564272364898,1.77231804957368,0.941079185225818,0.530987756656987,0.825637524530146,-0.0876119741373647,-0.913249498667511,"(2-Fluoropyridin-3-yl)-oxoborane",NA,NA,0.129,0.129,-63.037,40.232,0.312,"InChI=1S/C5H3BFNO/c7-5-4(6-9)2-1-3-8-5/h1-3H","OXOGXSOXVKKADY","C5H3BFNO","[M + H]+","B(=O)C1=C(N=CC=C1)F","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.908183632734531,0,1,0,0.858283433133733,0,0.828343313373254,0,1
69,"69_169.05_0.4","NA_[69_169.05_0.4]",169.046006269876,0.36747697,8.57815222443659e-06,0.141373549237885,1.74133737202986e-05,5.0666062512135,0.849631838732899,4.7591170791891,1.81756207765807,0.94038815163011,0.517389839494123,0.862004639303057,-0.0886717329404167,-0.950676372243474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.892215568862275,0,1,0,0.878243512974052,0,0.846307385229541,0,1
70,"70_192.06_0.4","NA_[70_192.06_0.4]",192.061913075964,0.3674771,1.37864750362482e-05,0.0884480335439239,3.58265696370763e-05,4.86054676123521,1.05331181827168,4.44579477316265,1.81963319904425,0.927011062501078,0.509449411556123,0.863647661823742,-0.109341539509894,-0.972989201333636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"147.089543276","InChI=1S/C6H13NO3/c8-3-4-6(10)5(9)1-2-7-4/h4-10H,1-3H2/t4-,5-,6-/m1/s1","YZNNBIPIQWYLDM-HSUXUTPPSA-N","YZNNBIPIQWYLDM","OC[C@H]1NCC[C@@H](O)[C@@H]1O","C6H13NO3","Fagomine","http://www.wikidata.org/entity/Q21086897","Carbohydrates","Aminosugars and aminoglycosides","Fatty acids","Nicotinic acid alkaloids","Aminosugars","Lycium chinense","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Lycieae']","['Lycium']","['Lycium chinense']","nan","58730.0","http://www.wikidata.org/entity/Q141303",6,0,0.914171656686627,0,1,0,0.902195608782435,0,0.872255489021956,0.038964590964591,0.0359281437125748
72,"72_156.01_0.4","NA_[72_156.01_0.4]",156.014355633174,0.36890936,0.000193418765038644,0.669259369587457,0.000235218822015271,3.71350139396864,0.174405540004091,3.62852792932077,1.85009737093546,0.964648337515176,0.521404090762759,0.887601202022129,-0.051924991042791,-0.93952619306492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.88622754491018,0,1,0,0.878243512974052,0,0.836327345309381,0,1
73,"73_182.96_0.4","NA_[73_182.96_0.4]",182.962254768303,0.3695671,0.00158549773740879,0.870174080312375,0.0016469137424221,2.79983437339822,0.0603938570866919,2.78332914653219,1.79236274938725,0.974301398701517,0.543584940623542,0.841862648433711,-0.0375599579507741,-0.879422606384485,"(1,2,4-Oxadiazol-3-yl)methanesulfonyl chloride",NA,NA,0.03,0.03,-88.964,51.18,0.125,"InChI=1S/C3H3ClN2O3S/c4-10(7,8)1-3-5-2-9-6-3/h2H,1H2","UQMWJCLGJLJSGG","C3H3ClN2O3S","[M + H]+","C1=NC(=NO1)CS(=O)(=O)Cl","Fatty acids","Imidazole alkaloids","Histidine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.900199600798403,0,1,0,0.864271457085828,0,0.828343313373254,0,1
74,"74_200.97_0.4","NA_[74_200.97_0.4]",200.973114884552,0.3695671,0.00143658678802572,0.830255444700039,0.00158865234261918,2.84266813199566,0.0807882676772687,2.79897113249783,1.81429132373766,0.970032200899802,0.534661764738762,0.859406130379322,-0.0438954555181369,-0.903301585897459,"Dioxazine-4-sulfonyl chloride",NA,NA,0.004,0.004,-79.508,90.399,0.223,"InChI=1S/C3H2ClNO4S/c4-10(6,7)3-1-2-8-9-5-3/h1-2H","PFNFQNNPTAZHLV","C3H2ClNO4S","[M + H3N + H]+","C1=COON=C1S(=O)(=O)Cl","Fatty acids","Halogenated fatty acids","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.916167664670659,0,1,0,0.884231536926148,0,0.854291417165669,0,1
75,"75_218.98_0.4","NA_[75_218.98_0.4]",218.983783349682,0.3684939,0.00087593814217457,0.864921588094049,0.000888348526998484,3.05752656216616,0.0630232629417148,3.05141661343755,1.8239325381664,0.975299037634698,0.534723196843215,0.867052369495705,-0.036083461700261,-0.903135831195966,"(2R)-2-(2-formylhydrazinyl)-3-sulfanylpropaneperoxoic acid",NA,NA,0.188,0.188,-84.355,75.758,0.476,"InChI=1S/C4H8N2O4S/c7-2-5-6-3(1-11)4(8)10-9/h2-3,6,9,11H,1H2,(H,5,7)","MJLOUEOAPITARC","C4H8N2O4S","[M + K]+","C(C(C(=O)OO)NNC=O)S","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.900199600798403,0,1,0,0.860279441117764,0,0.82435129740519,0.00355555555555556,0.50499001996008
77,"77_439.93_0.4","NA_[77_439.93_0.4]",439.932808426106,0.36912915,0.038541083650364,0.980382461346232,0.0248799211010003,1.41407607855558,0.00860446670666204,1.6041510012101,1.66508199446346,1.01401386395736,0.608987345565586,0.735593222397554,0.020077377514618,-0.715515844882936,"2-[(3-Bromo-2-hydroxy-5-nitrophenyl)methylidene]-[1,3]thiazolo[3,2-a]benzimidazol-1-one",NA,NA,0.041,0.041,-166.422,52.08,0.922,"InChI=1S/C16H8BrN3O4S/c17-10-7-9(20(23)24)5-8(14(10)21)6-13-15(22)19-12-4-2-1-3-11(12)18-16(19)25-13/h1-7,21H","CPDAQESOERRXQH","C16H8BrN3O4S","[M + Na]+","C1=CC=C2C(=C1)N=C3N2C(=O)C(=CC4=C(C(=CC(=C4)[N+](=O)[O-])Br)O)S3","Shikimates and Phenylpropanoids","Simple coumarins","Coumarins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.882235528942116,0,1,0,0.840319361277445,0,0.806387225548902,0,1
79,"79_309.97_0.4","NA_[79_309.97_0.4]",309.974532487968,0.3695671,0.000880386181258186,0.737090710323917,0.00108671395894699,3.05532678285019,0.132479062250921,2.96388475434853,1.78841733467636,0.964203649032509,0.53913794634908,0.838683434738676,-0.0525902052578006,-0.891273639996476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.992015968063872,0,1,-1.00100150250438,0.99001996007984,-1.00100150250438,0.986027944111776,0.00876190476190476,0.321357285429142
80,"80_124.04_0.4","NA_[80_124.04_0.4]",124.041071305343,0.37000495,0.000577296654827197,0.294044589961386,0.00137263648652142,3.23860095903402,0.531586806642937,2.86244446116128,1.74101106682343,0.927792900252155,0.532904654043907,0.799925373580939,-0.108125288589889,-0.908050662170829,"6-(Hydroxymethyl)pyridine-3,4-diol",NA,NA,0.168,0.168,-93.775,33.384,0.998,"InChI=1S/C6H7NO3/c8-3-4-1-5(9)6(10)2-7-4/h1-2,8,10H,3H2,(H,7,9)","NZRGARKXMKFZDU","C6H7NO3","[M - H2O + H]+","C1=C(NC=C(C1=O)O)CO","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.902195608782435,0,1,0,0.902195608782435,0,0.858283433133733,0.0130769230769231,0.18562874251497
86,"86_147.11_0.4","NA_[86_147.11_0.4]",147.113004741357,0.38100207,2.5537889736249e-07,0.886095071553209,1.86498833709692e-07,6.59281499249808,0.0525196789754118,6.72932387975357,0.548690272436469,1.01624944209058,1.85213679400204,-0.865936095955953,0.0232545602773088,0.889190656233262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.880239520958084,0,1,0,0.87624750499002,0,0.838323353293413,0,1
87,"87_145.17_0.4","NA_[87_145.17_0.4]",145.170135616049,0.38228655,0.00528979698748444,0.803728520300653,0.00664018847444969,2.276560995055,0.0948906204621862,2.17781959348563,1.70365713493639,0.963277880526962,0.56541768925995,0.768635018956744,-0.0539760569136368,-0.822611075870381,"[4-(dimethylamino)butyl]dimethylamine",NA,NA,0.59,0.573,-38.322,44.919,0.015,"InChI=1S/C8H20N2/c1-9(2)7-5-6-8-10(3)4/h5-8H2,1-4H3","VEAZEPMQWHPHAG","C8H20N2","[M + H]+","CN(C)CCCCN(C)C","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.882235528942116,0,1,0,0.848303393213573,0,0.810379241516966,0.00341025641025641,0.614770459081836
93,"93_156.08_0.4","NA_[93_156.08_0.4]",156.077106453848,0.38482246,0.000116941636101653,0.774456993521476,0.000120819410691975,3.93203083434901,0.11100269410218,3.91786328691352,0.5275103545597,1.0550207091194,2,-0.922728681967418,0.0772713180325823,1,"3-Aminoisonicotinic acid",NA,NA,0.234,0.225,-37.188,20.884,0.288,"InChI=1S/C6H6N2O2/c7-5-3-8-2-1-4(5)6(9)10/h1-3H,7H2,(H,9,10)","FYEQKMAVRYRMBL","C6H6N2O2","[M + H3N + H]+","C1=CN=CC(=C1C(=O)O)N","Alkaloids","Pyridine alkaloids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.996007984031936,0,1,0,0.992015968063872,0,0.988023952095808,0,1
95,"95_320.87_0.4","NA_[95_320.87_0.4]",320.866636327402,0.39199963,0.00197766398583898,0.384244042374626,0.00450954235544909,2.70384749509085,0.415392857423229,2.34586752964928,1.66458850942396,0.929799791630401,0.558576360683977,0.735165583432298,-0.105007992340682,-0.840173575772981,"5-Bromo-6-chloro-1,5-dinitrocyclohexa-1,3-diene",NA,NA,-Inf,-Inf,-143.1,10.76,0.163,"InChI=1S/C6H4BrClN2O4/c7-6(10(13)14)3-1-2-4(5(6)8)9(11)12/h1-3,5H","FCWCLVMXDNWZIT","C6H4BrClN2O4","[M + K]+","C1=CC(C(C(=C1)[N+](=O)[O-])Cl)([N+](=O)[O-])Br","Alkaloids","Pyrrole alkaloids","Proline alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.904191616766467,0,1,0,0.86626746506986,0,0.826347305389222,0,1
97,"97_404.83_0.4","NA_[97_404.83_0.4]",404.828072056526,0.39331976,0.00124732476835465,0.412832650862832,0.00257743821222112,2.90402045370619,0.384225961747143,2.58881173706794,1.69171413162131,0.936157859924837,0.553378282078688,0.758485800292333,-0.0951762696428299,-0.853662069935163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.842315369261477,0,1,0,0.820359281437126,0,0.776447105788423,0,1
100,"100_290.85_0.4","NA_[100_290.85_0.4]",290.847602321036,0.39935154,0.00878504389588375,0.986066583795791,0.00547646021141057,2.05625606414109,0.00609375848802828,2.26150006329955,1.78490485423299,1.00997135630467,0.565840444609397,0.83584717230216,0.0143143774293496,-0.82153279487281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.86626746506986,0,1,0,0.850299401197605,0,0.812375249500998,0.00342857142857143,0.630738522954092
101,"101_122.92_0.4","NA_[101_122.92_0.4]",122.924799348965,0.39977077,0.00394209077932151,0.793971150951591,0.0049342199137552,2.40427337891389,0.100195277434554,2.30678149829946,1.7473454865947,0.962692195699543,0.550945536005979,0.805164887315029,-0.0548535000603571,-0.860018387375386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.892215568862275,0,1,0,0.87624750499002,0,0.838323353293413,0.0032,0.634730538922156
102,"102_206.89_0.4","NA_[102_206.89_0.4]",206.886267053225,0.39977077,0.00193000020431167,0.992889233950006,0.00145216537905579,2.7144426450174,0.00309919840036924,2.83798392143109,1.82151703359731,0.994085806504826,0.545746094145279,0.865140486253608,-0.00855770861677231,-0.87369819487038,"3-Bromo-2-fluoroprop-2-enoic acid",NA,NA,-Inf,-Inf,-55.862,8.657,0.648,"InChI=1S/C3H2BrFO2/c4-1-2(5)3(6)7/h1H,(H,6,7)","ZWVJUCDJICEZQE","C3H2BrFO2","[M + K]+","C(=C(C(=O)O)F)Br","Fatty acids","Halogenated fatty acids","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.988023952095808,0,1,-1.00100150250438,0.984031936127745,-1.00100150250438,0.974051896207585,0.0130051282051282,0.277445109780439
103,"103_236.91_0.4","NA_[103_236.91_0.4]",236.905199814246,0.39111748,0.001357944891197,0.969796793106252,0.000758818208424716,2.86711785445513,0.0133192563295493,3.11986225642926,1.75832863031402,1.01093974151452,0.574943570892079,0.814204734312857,0.0156970059362285,-0.798507728376628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.862275449101796,0,1,0,0.816367265469062,0,0.782435129740519,0.00342857142857143,0.664670658682635
104,"104_208.88_0.4","NA_[104_208.88_0.4]",208.884317120413,0.3990451,0.004709752731759,0.970556013019409,0.0040786159443913,2.32700189330668,0.0129793954190788,2.3894871873243,1.72469961045052,0.986998554737322,0.572272730136179,0.786345110730761,-0.0188801227435056,-0.805225233474267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.870259481037924,0,1,0,0.856287425149701,0,0.808383233532934,0,1
105,"105_212.84_0.4","NA_[105_212.84_0.4]",212.84288122298,0.39860913,0.0178827265351326,0.128387320022586,0.100879716850201,1.74756626468505,0.891477866579861,0.996196145413643,1.49917159302738,0.847846391656834,0.56554326109176,0.584165521539033,-0.23812518631207,-0.822290707851103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.920159680638723,0,1,0,0.894211576846307,0,0.862275449101796,0.016782905982906,0.103792415169661
